 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   366    12    31  2016      59      59  hru59          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      60      60  hru60          0.000       0.000      -2.789      -9.336          120.000           13.200            0.000            0.000           14.191           -2.793            2.433            3.152            0.861            0.000            0.000           83.975           15.246            0.000            0.000
   366    12    31  2016      61      61  hru61          0.000       0.000      13.002      -1.255            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.529           10.543            0.000            0.000
   366    12    31  2016      62      62  hru62          0.000       0.000      -2.464      -9.282          120.000           13.200            0.000            0.000           13.873           -2.759            2.379            3.078            0.833            0.000            0.000           80.638           14.643            0.000            0.000
   366    12    31  2016      63      63  hru63          0.000       0.000      13.002      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      64      64  hru64          0.000       0.000      -3.841      -9.496          120.000           13.200            0.000            0.000           15.192           -2.969            2.604            3.393            0.943            0.000            0.000           93.559           16.981            0.000            0.000
   366    12    31  2016      65      65  hru65          0.000       0.000      -3.103      -9.384          120.000           13.200            0.000            0.000           14.429           -2.839            2.474            3.213            0.882            0.000            0.000           86.523           15.707            0.000            0.000
   366    12    31  2016      66      66  hru66          0.000       0.000      13.002      -1.256            0.000            0.000            0.000           15.952           13.664            3.876            2.326          141.898           26.829            0.000            0.000           56.523           10.542            0.000            0.000
   366    12    31  2016      67      67  hru67          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      68      68  hru68          0.000       0.000      -3.172      -9.397          120.000           13.200            0.000            0.000           14.548           -2.862            2.494            3.229            0.887            0.000            0.000           87.157           15.822            0.000            0.000
   366    12    31  2016      69      69  hru69          0.000       0.000      -3.644      -9.445          120.000           13.200            0.000            0.000           14.943           -2.915            2.562            3.338            0.924            0.000            0.000           91.656           16.635            0.000            0.000
   366    12    31  2016      70      70  hru70          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      71      71  hru71          0.000       0.000      -3.843      -9.496          120.000           13.200            0.000            0.000           15.190           -2.969            2.604            3.393            0.943            0.000            0.000           93.552           16.980            0.000            0.000
   366    12    31  2016      72      72  hru72          0.000       0.000      13.002      -1.257            0.000            0.000            0.000           15.952           13.664            3.876            2.326          141.899           26.830            0.000            0.000           56.526           10.543            0.000            0.000
   366    12    31  2016      73      73  hru73          0.000       0.000      -3.852      -9.501          120.000           13.200            0.000            0.000           15.178           -2.964            2.602            3.392            0.943            0.000            0.000           93.512           16.973            0.000            0.000
   366    12    31  2016      74      74  hru74          0.000       0.000      13.002      -1.255            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.529           10.543            0.000            0.000
   366    12    31  2016      75      75  hru75          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
