 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   365    12    31  2017      29      29  hru29          0.000       0.000      -3.952      -8.999          120.000           13.200            0.000           49.423           25.413           -7.862            4.354            3.826            1.084            0.000            0.000          106.591           19.346            0.000            0.000
   365    12    31  2017      30      30  hru30          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      31      31  hru31          0.000       0.000      -3.694      -9.021          120.000           13.200            0.000            0.000           19.526           -6.499            3.346            3.575            1.009            0.000            0.000           98.103           17.798            0.000            0.000
   365    12    31  2017      32      32  hru32          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      33      33  hru33          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.048           20.715            0.000            0.000
   365    12    31  2017      34      34  hru34          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.119           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.047           20.715            0.000            0.000
   365    12    31  2017      35      35  hru35          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      36      36  hru36          0.000       0.000      -0.448      -9.289            0.000            0.000            0.000            0.000           17.250           -6.236            2.956            0.002            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2017      37      37  hru37          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.119           19.134            7.348            3.228          207.282           39.326            0.000            0.000          111.047           20.715            0.000            0.000
   365    12    31  2017      38      38  hru38          0.000       0.000      -3.761      -8.968          120.000           13.200            0.000           47.046           26.693           -8.154            4.573            3.826            1.084            0.000            0.000          106.591           19.346            0.000            0.000
   365    12    31  2017      39      39  hru39          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.048           20.715            0.000            0.000
   365    12    31  2017      40      40  hru40          0.000       0.000      -3.669      -8.964          120.000           13.200            0.000           50.792           27.528           -8.310            4.716            3.826            1.084            0.000            0.000          106.591           19.346            0.000            0.000
   365    12    31  2017      41      41  hru41          0.000       0.000      -3.056      -8.928          120.000           13.200            0.000            0.000           19.016           -6.123            3.259            3.387            0.953            0.000            0.000           92.272           16.743            0.000            0.000
   365    12    31  2017      42      42  hru42          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.119           19.134            7.348            3.228          207.282           39.326            0.000            0.000          111.046           20.715            0.000            0.000
   365    12    31  2017      43      43  hru43          0.000       0.000      16.784       4.886            0.000            0.000            0.000           94.118           19.134            7.348            3.228          207.281           39.326            0.000            0.000          111.045           20.715            0.000            0.000
   365    12    31  2017      44      44  hru44          0.000       0.000      -2.615      -8.825          120.000           13.200            0.000            0.000           18.371           -5.945            3.148            3.243            0.910            0.000            0.000           87.742           15.924            0.000            0.000
   365    12    31  2017      45      45  hru45          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      46      46  hru46          0.000       0.000      -0.326      -9.263            0.000            0.000            0.000            0.000           18.027           -6.551            3.089            0.002            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2017      47      47  hru47          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
   365    12    31  2017      48      48  hru48          0.000       0.000      -0.441      -9.287            0.000            0.000            0.000            0.000           17.301           -6.262            2.965            0.002            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2017      49      49  hru49          0.000       0.000      16.784       4.887            0.000            0.000            0.000           94.120           19.134            7.348            3.228          207.283           39.326            0.000            0.000          111.049           20.715            0.000            0.000
