 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
   365    12    31  2001      63      63  cha063               0.2805E-01     0.0000E+00     0.2798E-01     0.6851E-01     0.3194E+01     0.9745E+02     0.9745E+02     0.4457E-02     0.2005E+00     0.0000E+00     0.9446E+02     0.0000E+00     0.4386E+01     0.2939E+00     0.1539E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1151E+03     0.0000E+00     0.1148E+03     0.1601E-03     0.4425E+02     0.9558E-01     0.2940E+00     0.0000E+00
   365    12    31  2001      64      64  cha064               0.1933E-01     0.0000E+00     0.1922E-01     0.4265E-01     0.1510E+00     0.1083E+05     0.1083E+05     0.1686E-03     0.0000E+00     0.0000E+00     0.1083E+05     0.0000E+00     0.6274E+01     0.3732E+00     0.6739E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4366E+02     0.0000E+00     0.4340E+02     0.1707E-04     0.2520E+03     0.3880E-03     0.3732E+00     0.0000E+00
   365    12    31  2001      65      65  cha065               0.1428E+00     0.0000E+00     0.1384E+00     0.2642E+00     0.7497E+05     0.8949E+05     0.8949E+05     0.1854E+03     0.0000E+00     0.0000E+00     0.1607E+05     0.0000E+00     0.1261E+02     0.5944E+00     0.2392E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1007E+03     0.0000E+00     0.9762E+02     0.2958E+02     0.1074E+04     0.3190E+00     0.5944E+00     0.0000E+00
   365    12    31  2001      66      66  cha066               0.2670E-01     0.0000E+00     0.2669E-01     0.6133E-01     0.4311E+03     0.4893E+03     0.4893E+03     0.3980E-01     0.0000E+00     0.0000E+00     0.5822E+02     0.0000E+00     0.5423E+01     0.3386E+00     0.3237E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7688E+02     0.0000E+00     0.7686E+02     0.3757E-02     0.5865E+02     0.5700E-02     0.3386E+00     0.0000E+00
   365    12    31  2001      67      67  cha067               0.2471E-01     0.0000E+00     0.2469E-01     0.5676E-01     0.3163E+00     0.4311E+03     0.4311E+03     0.7360E-04     0.0000E+00     0.0000E+00     0.4308E+03     0.0000E+00     0.5422E+01     0.3386E+00     0.4394E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7117E+02     0.0000E+00     0.7112E+02     0.6855E-05     0.5865E+02     0.4718E-02     0.3386E+00     0.0000E+00
   365    12    31  2001      68      68  cha068               0.4408E-01     0.0000E+00     0.4375E-01     0.1028E+00     0.1850E+02     0.2624E+02     0.2624E+02     0.1033E+00     0.4663E+01     0.0000E+00     0.1251E+02     0.0000E+00     0.5147E+01     0.3270E+00     0.4640E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1385E+03     0.0000E+00     0.1375E+03     0.1085E-01     0.4070E+02     0.2680E+00     0.3270E+00     0.0000E+00
   365    12    31  2001      69      69  cha069               0.2197E+01     0.0000E+00     0.2195E+01     0.2995E+01     0.1034E+07     0.1033E+07     0.1033E+07     0.6283E+03     0.0000E+00     0.3727E+01     0.1038E+03     0.0000E+00     0.6928E+02     0.1850E+01     0.2470E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9064E+02     0.0000E+00     0.9056E+02     0.3172E+03     0.9670E+04     0.9889E+01     0.1850E+01     0.0000E+00
   365    12    31  2001      70      70  cha070               0.4428E-01     0.0000E+00     0.4397E-01     0.9732E-01     0.1839E+01     0.1523E+02     0.1523E+02     0.7937E-02     0.6746E+00     0.0000E+00     0.1407E+02     0.0000E+00     0.6362E+01     0.3767E+00     0.4560E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9773E+02     0.0000E+00     0.9705E+02     0.1116E-02     0.8124E+01     0.4584E-01     0.3766E+00     0.0000E+00
   365    12    31  2001      71      71  cha071               0.5703E-02     0.0000E+00     0.5475E-02     0.1328E-01     0.1718E+01     0.1145E+02     0.1145E+02     0.1413E-01     0.0000E+00     0.0000E+00     0.9742E+01     0.0000E+00     0.5170E+01     0.3280E+00     0.4970E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1779E+02     0.0000E+00     0.1708E+02     0.1348E-02     0.1464E+02     0.4137E-01     0.3280E+00     0.0000E+00
   365    12    31  2001      72      72  cha072               0.1434E+00     0.0000E+00     0.1429E+00     0.2605E+00     0.3650E+03     0.3550E+03     0.3550E+03     0.7981E+00     0.1109E+02     0.0000E+00     0.1826E+01     0.0000E+00     0.1367E+02     0.6273E+00     0.1330E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8840E+02     0.0000E+00     0.8814E+02     0.1391E+00     0.1736E+03     0.2064E+01     0.6273E+00     0.0000E+00
   365    12    31  2001      73      73  cha073               0.3440E-01     0.0000E+00     0.3368E-01     0.7635E-01     0.3148E+03     0.2495E+03     0.2495E+03     0.2795E+01     0.1025E+03     0.0000E+00     0.4009E+02     0.0000E+00     0.6140E+01     0.3678E+00     0.5780E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8056E+02     0.0000E+00     0.7886E+02     0.3934E+00     0.4544E+02     0.1230E+01     0.3678E+00     0.0000E+00
   365    12    31  2001      74      74  cha074               0.9292E-02     0.0000E+00     0.9268E-02     0.2447E-01     0.1069E+05     0.1086E+05     0.1086E+05     0.1007E+02     0.0000E+00     0.0000E+00     0.1838E+03     0.0000E+00     0.3421E+01     0.2491E+00     0.2767E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5767E+02     0.0000E+00     0.5753E+02     0.6977E+00     0.2089E+03     0.3500E-05     0.2491E+00     0.0000E+00
   365    12    31  2001      75      75  cha075               0.8326E-02     0.0000E+00     0.8295E-02     0.2264E-01     0.7415E+04     0.1069E+05     0.1069E+05     0.7218E+01     0.0000E+00     0.0000E+00     0.3281E+04     0.0000E+00     0.3089E+01     0.2327E+00     0.6501E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6124E+02     0.0000E+00     0.6102E+02     0.4666E+00     0.1896E+03     0.3069E-05     0.2327E+00     0.0000E+00
   365    12    31  2001      76      76  cha076               0.3592E-01     0.0000E+00     0.3586E-01     0.7772E-01     0.2982E+02     0.3596E+02     0.3596E+02     0.1286E-01     0.1106E+01     0.0000E+00     0.7260E+01     0.0000E+00     0.6740E+01     0.3914E+00     0.7910E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7200E+02     0.0000E+00     0.7189E+02     0.1156E-02     0.3646E+02     0.3521E+00     0.3914E+00     0.0000E+00
   365    12    31  2001      77      77  cha077               0.1790E-01     0.0000E+00     0.1771E-01     0.4036E-01     0.1943E+02     0.3130E+02     0.3130E+02     0.1342E+00     0.2133E+01     0.0000E+00     0.1413E+02     0.0000E+00     0.5800E+01     0.3541E+00     0.5090E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4609E+02     0.0000E+00     0.4559E+02     0.1449E-01     0.5571E+01     0.1037E+00     0.3541E+00     0.0000E+00
   365    12    31  2001      78      78  cha078               0.2426E+01     0.0000E+00     0.2424E+01     0.3278E+01     0.1031E+07     0.1030E+07     0.1030E+07     0.4873E+03     0.0000E+00     0.6012E+01     0.1297E+03     0.0000E+00     0.7385E+02     0.1931E+01     0.2710E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8996E+02     0.0000E+00     0.8989E+02     0.2576E+03     0.9994E+04     0.1169E+02     0.1931E+01     0.0000E+00
   365    12    31  2001      79      79  cha079               0.2747E-01     0.0000E+00     0.2716E-01     0.5831E-01     0.1421E+02     0.2679E+02     0.2679E+02     0.3216E-01     0.1598E+00     0.0000E+00     0.1277E+02     0.0000E+00     0.7242E+01     0.4106E+00     0.5430E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4885E+02     0.0000E+00     0.4831E+02     0.4468E-02     0.8097E+02     0.1286E+00     0.4106E+00     0.0000E+00
   365    12    31  2001      80      80  cha080               0.2908E-01     0.0000E+00     0.2885E-01     0.6569E-01     0.1499E+01     0.7966E+01     0.7966E+01     0.4396E-02     0.4951E+00     0.0000E+00     0.6967E+01     0.0000E+00     0.5762E+01     0.3526E+00     0.4420E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7571E+02     0.0000E+00     0.7509E+02     0.4981E-03     0.1623E+02     0.2536E-01     0.3526E+00     0.0000E+00
   365    12    31  2001      81      81  cha081               0.1323E+00     0.0000E+00     0.1319E+00     0.2208E+00     0.3581E+05     0.3584E+05     0.3584E+05     0.4728E+02     0.0000E+00     0.0000E+00     0.8356E+02     0.0000E+00     0.2040E+02     0.8189E+00     0.4460E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4189E+02     0.0000E+00     0.4176E+02     0.1058E+02     0.7697E+03     0.7919E+00     0.8189E+00     0.0000E+00
   365    12    31  2001      82      82  cha082               0.7491E-02     0.0000E+00     0.7355E-02     0.1642E-01     0.6668E+00     0.3204E+01     0.3204E+01     0.3391E-02     0.0000E+00     0.0000E+00     0.2540E+01     0.0000E+00     0.6419E+01     0.3789E+00     0.3870E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1629E+02     0.0000E+00     0.1599E+02     0.2815E-03     0.9969E+02     0.1019E-01     0.3789E+00     0.0000E+00
   365    12    31  2001      83      83  cha083               0.8668E-01     0.0000E+00     0.8528E-01     0.1757E+00     0.4172E+03     0.3569E+03     0.3569E+03     0.4104E+01     0.6676E+02     0.0000E+00     0.1049E+02     0.0000E+00     0.8661E+01     0.4627E+00     0.3140E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1144E+03     0.0000E+00     0.1126E+03     0.6971E+00     0.1022E+03     0.2038E+01     0.4627E+00     0.0000E+00
   365    12    31  2001      84      84  cha084               0.3027E-01     0.0000E+00     0.2981E-01     0.6858E-01     0.2723E+03     0.2720E+03     0.2720E+03     0.3398E+01     0.3808E+01     0.0000E+00     0.6951E+01     0.0000E+00     0.5699E+01     0.3500E+00     0.3860E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8026E+02     0.0000E+00     0.7904E+02     0.3238E+00     0.6395E+02     0.3398E+00     0.3500E+00     0.0000E+00
   365    12    31  2001      85      85  cha085               0.5176E-01     0.0000E+00     0.5151E-01     0.1078E+00     0.4519E+06     0.4509E+06     0.4509E+06     0.1282E+04     0.0000E+00     0.0000E+00     0.2869E+03     0.0000E+00     0.7779E+01     0.4307E+00     0.1630E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8171E+02     0.0000E+00     0.8131E+02     0.1514E+03     0.5028E+03     0.1488E+00     0.4307E+00     0.0000E+00
   365    12    31  2001      86      86  cha086               0.6921E+00     0.0000E+00     0.6918E+00     0.1092E+01     0.4006E+06     0.4012E+06     0.4012E+06     0.1561E+03     0.0000E+00     0.9914E+00     0.7690E+03     0.0000E+00     0.2732E+02     0.9951E+00     0.9510E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1346E+03     0.0000E+00     0.1346E+03     0.4319E+02     0.4157E+04     0.2549E+01     0.9951E+00     0.0000E+00
   365    12    31  2001      87      87  cha087               0.2240E+00     0.0000E+00     0.2238E+00     0.4090E+00     0.3259E+06     0.3286E+06     0.3286E+06     0.2201E+03     0.0000E+00     0.0000E+00     0.2864E+04     0.0000E+00     0.1338E+02     0.6183E+00     0.1989E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1432E+03     0.0000E+00     0.1430E+03     0.3793E+02     0.2083E+04     0.2727E+00     0.6183E+00     0.0000E+00
   365    12    31  2001      88      88  cha088               0.2559E-01     0.0000E+00     0.2536E-01     0.5828E-01     0.2169E+06     0.2694E+06     0.2694E+06     0.4684E+03     0.0000E+00     0.0000E+00     0.5302E+05     0.0000E+00     0.5593E+01     0.3457E+00     0.9224E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6999E+02     0.0000E+00     0.6937E+02     0.4414E+02     0.5333E+03     0.9343E-05     0.3457E+00     0.0000E+00
   365    12    31  2001      89      89  cha089               0.2225E-01     0.0000E+00     0.2159E-01     0.5228E-01     0.9962E+00     0.3904E+05     0.3904E+05     0.7950E-02     0.0000E+00     0.0000E+00     0.3904E+05     0.0000E+00     0.5013E+01     0.3213E+00     0.5813E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7306E+02     0.0000E+00     0.7087E+02     0.6601E-03     0.4390E+03     0.1716E-01     0.3213E+00     0.0000E+00
   365    12    31  2001      90      90  cha090               0.7931E-01     0.0000E+00     0.7886E-01     0.1593E+00     0.3969E+05     0.4144E+05     0.4144E+05     0.1590E+03     0.1098E+03     0.0000E+00     0.2021E+04     0.0000E+00     0.8969E+01     0.4736E+00     0.1463E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9875E+02     0.0000E+00     0.9818E+02     0.2058E+02     0.7120E+03     0.2645E+00     0.4736E+00     0.0000E+00
   365    12    31  2001      91      91  cha091               0.7924E-02     0.0000E+00     0.7276E-02     0.1926E-01     0.2622E+02     0.5434E+04     0.5434E+04     0.2710E+00     0.0000E+00     0.0000E+00     0.5408E+04     0.0000E+00     0.4457E+01     0.2971E+00     0.3223E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3165E+02     0.0000E+00     0.2906E+02     0.1942E-01     0.6499E+02     0.1254E+00     0.2971E+00     0.0000E+00
   365    12    31  2001      92      92  cha092               0.5830E-01     0.0000E+00     0.5741E-01     0.1147E+00     0.5548E+04     0.5454E+04     0.5454E+04     0.6879E+02     0.8938E+02     0.0000E+00     0.6491E+02     0.0000E+00     0.9763E+01     0.5011E+00     0.3570E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6302E+02     0.0000E+00     0.6206E+02     0.9277E+01     0.1019E+03     0.6026E+00     0.5011E+00     0.0000E+00
   365    12    31  2001      93      93  cha093               0.1442E-01     0.0000E+00     0.1393E-01     0.3231E-01     0.5435E+04     0.5476E+04     0.5476E+04     0.4821E+02     0.0000E+00     0.0000E+00     0.8900E+02     0.0000E+00     0.5930E+01     0.3594E+00     0.9380E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3579E+02     0.0000E+00     0.3456E+02     0.4732E+01     0.8309E+02     0.1293E+00     0.3594E+00     0.0000E+00
   365    12    31  2001      94      94  cha094               0.1974E-01     0.0000E+00     0.1899E-01     0.4672E-01     0.4116E+02     0.2666E+03     0.2666E+03     0.5896E+00     0.0000E+00     0.0000E+00     0.2260E+03     0.0000E+00     0.4886E+01     0.3159E+00     0.1058E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6763E+02     0.0000E+00     0.6505E+02     0.5227E-01     0.5665E+02     0.2738E+00     0.3159E+00     0.0000E+00
   365    12    31  2001      95      95  cha095               0.8033E-02     0.0000E+00     0.7955E-02     0.2234E-01     0.3859E-05     0.7415E+04     0.7415E+04     0.1120E-07     0.0000E+00     0.0000E+00     0.7415E+04     0.0000E+00     0.2875E+01     0.2218E+00     0.6140E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6660E+02     0.0000E+00     0.6596E+02     0.6737E-09     0.1847E+03     0.2873E-05     0.2218E+00     0.0000E+00
   365    12    31  2001      96      96  cha096               0.1102E-01     0.0000E+00     0.1087E-01     0.2852E-01     0.3948E-05     0.2169E+06     0.2169E+06     0.1094E-07     0.0000E+00     0.0000E+00     0.2169E+06     0.0000E+00     0.3613E+01     0.2583E+00     0.1516E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6243E+02     0.0000E+00     0.6158E+02     0.7649E-09     0.2409E+03     0.3945E-05     0.2583E+00     0.0000E+00
   365    12    31  2001      97      97  cha097               0.3564E+00     0.0000E+00     0.3550E+00     0.5754E+00     0.5794E+04     0.4351E+04     0.4351E+04     0.2574E+03     0.1185E+04     0.0000E+00     0.6642E-05     0.0000E+00     0.2415E+02     0.9166E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.8512E+02     0.0000E+00     0.8480E+02     0.5222E+02     0.2914E+03     0.1739E+01     0.9166E+00     0.0000E+00
   365    12    31  2001      98      98  cha098               0.2454E-01     0.0000E+00     0.2422E-01     0.5093E-01     0.5477E+04     0.5474E+04     0.5474E+04     0.2320E+02     0.0000E+00     0.0000E+00     0.2003E+02     0.0000E+00     0.7899E+01     0.4351E+00     0.6620E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3776E+02     0.0000E+00     0.3726E+02     0.2788E+01     0.9534E+02     0.1577E+00     0.4351E+00     0.0000E+00
   365    12    31  2001      99      99  cha099               0.8314E-01     0.0000E+00     0.8120E-01     0.1425E+00     0.3508E+05     0.3550E+05     0.3550E+05     0.2156E+03     0.0000E+00     0.0000E+00     0.6369E+03     0.0000E+00     0.1789E+02     0.7503E+00     0.5710E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3276E+02     0.0000E+00     0.3200E+02     0.4489E+02     0.7029E+03     0.3532E+00     0.7503E+00     0.0000E+00
   365    12    31  2001     100     100  cha100               0.1582E+01     0.0000E+00     0.1579E+01     0.2264E+01     0.9887E+06     0.9865E+06     0.9865E+06     0.1959E+04     0.6362E+03     0.6615E+01     0.3385E+03     0.0000E+00     0.4916E+02     0.1472E+01     0.3100E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1156E+03     0.0000E+00     0.1154E+03     0.8008E+03     0.7960E+04     0.6548E+01     0.1472E+01     0.0000E+00
   365    12    31  2001     101     101  cha101               0.3940E+00     0.0000E+00     0.3928E+00     0.6500E+00     0.1181E+06     0.1189E+06     0.1189E+06     0.2829E+03     0.0000E+00     0.0000E+00     0.1093E+04     0.0000E+00     0.2164E+02     0.8518E+00     0.7420E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1131E+03     0.0000E+00     0.1127E+03     0.6703E+02     0.1596E+04     0.1018E+01     0.8518E+00     0.0000E+00
   365    12    31  2001     102     102  cha102               0.3777E+00     0.0000E+00     0.3747E+00     0.6276E+00     0.1066E+06     0.1160E+06     0.1160E+06     0.3959E+03     0.0000E+00     0.0000E+00     0.9884E+04     0.0000E+00     0.2085E+02     0.8311E+00     0.1278E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1152E+03     0.0000E+00     0.1143E+03     0.8690E+02     0.1572E+04     0.8732E+00     0.8311E+00     0.0000E+00
   365    12    31  2001     103     103  cha103               0.1736E+00     0.0000E+00     0.1733E+00     0.3105E+00     0.8998E+05     0.9276E+05     0.9276E+05     0.7698E+02     0.0000E+00     0.0000E+00     0.2849E+04     0.0000E+00     0.1469E+02     0.6581E+00     0.1764E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9496E+02     0.0000E+00     0.9480E+02     0.1410E+02     0.1151E+04     0.3394E+00     0.6581E+00     0.0000E+00
   365    12    31  2001     104     104  cha104               0.1118E+01     0.0000E+00     0.1117E+01     0.1662E+01     0.8702E+06     0.8694E+06     0.8694E+06     0.5949E+03     0.2854E+03     0.4928E+00     0.1152E+03     0.0000E+00     0.3856E+02     0.1252E+01     0.3670E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1225E+03     0.0000E+00     0.1224E+03     0.2069E+03     0.6284E+04     0.4489E+01     0.1252E+01     0.0000E+00
   365    12    31  2001     105     105  cha105               0.1100E+01     0.0000E+00     0.1100E+01     0.1639E+01     0.8708E+06     0.8702E+06     0.8702E+06     0.4312E+03     0.1999E+03     0.2839E+00     0.3909E+02     0.0000E+00     0.3809E+02     0.1242E+01     0.2960E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1230E+03     0.0000E+00     0.1229E+03     0.1486E+03     0.6264E+04     0.4429E+01     0.1242E+01     0.0000E+00
   365    12    31  2001     106     106  cha106               0.1083E+01     0.0000E+00     0.1081E+01     0.1616E+01     0.8723E+06     0.8708E+06     0.8708E+06     0.1106E+04     0.5822E+03     0.7050E+00     0.1039E+03     0.0000E+00     0.3755E+02     0.1230E+01     0.3020E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1240E+03     0.0000E+00     0.1238E+03     0.3778E+03     0.6213E+04     0.4263E+01     0.1230E+01     0.0000E+00
   365    12    31  2001     107     107  cha107               0.2019E-01     0.0000E+00     0.1898E-01     0.4390E-01     0.1083E+05     0.1813E+05     0.1813E+05     0.2677E+02     0.0000E+00     0.0000E+00     0.7596E+04     0.0000E+00     0.6624E+01     0.3869E+00     0.4739E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4167E+02     0.0000E+00     0.3917E+02     0.2876E+01     0.2455E+03     0.1719E-02     0.3869E+00     0.0000E+00
   365    12    31  2001     108     108  cha108               0.1963E-01     0.0000E+00     0.1946E-01     0.4246E-01     0.1813E+05     0.1999E+05     0.1999E+05     0.3267E+02     0.0000E+00     0.0000E+00     0.1884E+04     0.0000E+00     0.6744E+01     0.3916E+00     0.3454E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3930E+02     0.0000E+00     0.3898E+02     0.3554E+01     0.2483E+03     0.3472E-02     0.3916E+00     0.0000E+00
   365    12    31  2001     109     109  cha109               0.2915E-01     0.0000E+00     0.2897E-01     0.6152E-01     0.2012E+05     0.2116E+05     0.2116E+05     0.3346E+02     0.0000E+00     0.0000E+00     0.1073E+04     0.0000E+00     0.7404E+01     0.4167E+00     0.2872E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4997E+02     0.0000E+00     0.4966E+02     0.3862E+01     0.2779E+03     0.2088E+00     0.4167E+00     0.0000E+00
   365    12    31  2001     110     110  cha110               0.2922E-01     0.0000E+00     0.2913E-01     0.6148E-01     0.2116E+05     0.2155E+05     0.2155E+05     0.1773E+02     0.0000E+00     0.0000E+00     0.4052E+03     0.0000E+00     0.7486E+01     0.4198E+00     0.2630E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4917E+02     0.0000E+00     0.4902E+02     0.2062E+01     0.2787E+03     0.2100E+00     0.4198E+00     0.0000E+00
   365    12    31  2001     111     111  cha111               0.9003E+00     0.0000E+00     0.8986E+00     0.1372E+01     0.8499E+06     0.8480E+06     0.8480E+06     0.1480E+04     0.1102E+04     0.3463E+01     0.5964E+03     0.0000E+00     0.3329E+02     0.1135E+01     0.4950E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1260E+03     0.0000E+00     0.1257E+03     0.4630E+03     0.5438E+04     0.3258E+01     0.1135E+01     0.0000E+00
   365    12    31  2001     112     112  cha112               0.8189E+00     0.0000E+00     0.8183E+00     0.1259E+01     0.8507E+06     0.8499E+06     0.8499E+06     0.5716E+03     0.5434E+03     0.1216E+01     0.2861E+03     0.0000E+00     0.3163E+02     0.1097E+01     0.5480E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1248E+03     0.0000E+00     0.1247E+03     0.1744E+03     0.5140E+04     0.2753E+01     0.1097E+01     0.0000E+00
   365    12    31  2001     113     113  cha113               0.3575E-01     0.0000E+00     0.3356E-01     0.7675E-01     0.1086E+05     0.4519E+06     0.4519E+06     0.4830E+02     0.0000E+00     0.0000E+00     0.4494E+06     0.0000E+00     0.6938E+01     0.3991E+00     0.1259E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6829E+02     0.0000E+00     0.6410E+02     0.5091E+01     0.4559E+03     0.2163E-01     0.3991E+00     0.0000E+00
   365    12    31  2001     114     114  cha114               0.7158E+00     0.0000E+00     0.7152E+00     0.1126E+01     0.4012E+06     0.4008E+06     0.4008E+06     0.3684E+03     0.2106E+03     0.0000E+00     0.1380E+03     0.0000E+00     0.2775E+02     0.1006E+01     0.4430E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1356E+03     0.0000E+00     0.1355E+03     0.1030E+03     0.4209E+04     0.2586E+01     0.1006E+01     0.0000E+00
   365    12    31  2001     115     115  cha115               0.5769E-01     0.0000E+00     0.5748E-01     0.1198E+00     0.3908E+05     0.3968E+05     0.3968E+05     0.7534E+02     0.0000E+00     0.0000E+00     0.6668E+03     0.0000E+00     0.7887E+01     0.4347E+00     0.2307E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8900E+02     0.0000E+00     0.8867E+02     0.8884E+01     0.6431E+03     0.1913E+00     0.4347E+00     0.0000E+00
   365    12    31  2001     116     116  cha116               0.5616E+00     0.0000E+00     0.5613E+00     0.9130E+00     0.3636E+06     0.3637E+06     0.3637E+06     0.2010E+03     0.1298E+03     0.6158E+00     0.4482E+03     0.0000E+00     0.2333E+02     0.8957E+00     0.8150E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1422E+03     0.0000E+00     0.1421E+03     0.4995E+02     0.3240E+04     0.2267E+01     0.8957E+00     0.0000E+00
   365    12    31  2001     117     117  cha117               0.3888E+00     0.0000E+00     0.3884E+00     0.6657E+00     0.3612E+06     0.3619E+06     0.3619E+06     0.3303E+03     0.0000E+00     0.3509E+00     0.1018E+04     0.0000E+00     0.1800E+02     0.7534E+00     0.1073E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1516E+03     0.0000E+00     0.1515E+03     0.6939E+02     0.2732E+04     0.1644E+01     0.7534E+00     0.0000E+00
   365    12    31  2001     118     118  cha118               0.2558E+00     0.0000E+00     0.2554E+00     0.4550E+00     0.3465E+06     0.3528E+06     0.3528E+06     0.4318E+03     0.0000E+00     0.0000E+00     0.6783E+04     0.0000E+00     0.1507E+02     0.6692E+00     0.1972E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1342E+03     0.0000E+00     0.1339E+03     0.8045E+02     0.2466E+04     0.2892E+00     0.6692E+00     0.0000E+00
   365    12    31  2001     119     119  cha119               0.1340E+00     0.0000E+00     0.1339E+00     0.2567E+00     0.3007E+06     0.3095E+06     0.3095E+06     0.1917E+03     0.0000E+00     0.0000E+00     0.9019E+04     0.0000E+00     0.1089E+02     0.5390E+00     0.3322E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1207E+03     0.0000E+00     0.1206E+03     0.2873E+02     0.1484E+04     0.1522E+00     0.5390E+00     0.0000E+00
