 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
   249     9     6  2001       1       1  Tordera                0.000       0.000       0.000       0.022       0.015       0.037       0.171       1.035       0.000       0.797       0.238       0.022      53.830      94.973      94.045      94.509       4.378       0.000       0.000       0.000       3.268       0.000       0.006       0.000       0.000       0.000       0.022       0.000       0.000       0.015       0.000       0.000       0.307       0.019       0.019      -0.927       0.005       0.063       0.003       0.000       0.000       0.006
   250     9     7  2001       1       1  Tordera                0.011       0.000       0.000       0.021       0.015       0.036       0.170       1.125       0.005       0.866       0.254       0.021      53.830      94.045      93.044      93.545       3.740       0.000       0.000       0.000       3.887       0.000       0.008       0.000       0.000       0.000       0.021       0.000       0.000       0.015       0.000       0.000       0.306       0.018       0.018      -1.001       0.005       0.063       0.003       0.000       0.000       0.005
   251     9     8  2001       1       1  Tordera                0.000       0.000       0.000       0.018       0.015       0.033       0.170       1.055       0.000       0.847       0.208       0.018      53.829      93.044      92.095      92.569       3.215       0.000       0.000       0.000       3.880       0.000       0.001       0.000       0.000       0.000       0.018       0.000       0.000       0.015       0.000       0.000       0.306       0.017       0.017      -0.950       0.004       0.062       0.003       0.000       0.000       0.005
   252     9     9  2001       1       1  Tordera                0.930       0.000       0.000       0.055       0.015       0.070       0.170       1.016       0.213       0.644       0.158       0.056      53.830      92.095      92.087      92.091       3.424       0.000       0.000       0.000       3.193       0.000       0.009       0.000       0.000       0.000       0.056       0.000       0.000       0.015       0.000       0.000       0.305       0.024       0.023      -0.007       0.005       0.061       0.003       0.000       0.000       0.005
   253     9    10  2001       1       1  Tordera                2.226       0.145       0.145       0.099       0.015       0.114       0.169       1.237       0.438       0.573       0.226       0.100      53.831      92.087      93.097      92.592       4.529       0.000       0.000       0.000       2.933       0.000       0.000       0.000       0.000       0.000       0.100       0.000       0.000       0.015       0.000       0.000       0.304       0.027       0.026       1.010       0.006       0.061       0.004       0.000       0.000       0.005
   254     9    11  2001       1       1  Tordera                0.000       0.000       0.000       0.027       0.015       0.042       0.169       1.282       0.000       0.889       0.394       0.027      53.834      93.097      91.932      92.515       3.590       0.000       0.000       0.000       3.449       0.000       0.017       0.000       0.000       0.000       0.027       0.000       0.000       0.015       0.000       0.000       0.304       0.021       0.021      -1.165       0.006       0.061       0.004       0.001       0.000       0.005
   255     9    12  2001       1       1  Tordera                0.011       0.000       0.000       0.020       0.015       0.035       0.169       0.937       0.005       0.715       0.217       0.020      53.833      91.932      91.108      91.520       2.961       0.000       0.000       0.000       3.369       0.000       0.000       0.000       0.000       0.000       0.020       0.000       0.000       0.015       0.000       0.000       0.303       0.019       0.020      -0.825       0.005       0.060       0.004       0.001       0.000       0.004
   256     9    13  2001       1       1  Tordera                0.001       0.000       0.000       0.022       0.014       0.036       0.169       0.741       0.000       0.594       0.147       0.022      53.834      91.108      90.471      90.790       2.501       0.000       0.000       0.000       3.003       0.000       0.004       0.000       0.000       0.000       0.022       0.000       0.000       0.014       0.000       0.000       0.302       0.020       0.020      -0.636       0.005       0.060       0.004       0.001       0.000       0.004
   257     9    14  2001       1       1  Tordera                0.002       0.000       0.000       0.022       0.014       0.036       0.168       0.684       0.001       0.561       0.123       0.022      53.834      90.471      89.895      90.183       2.115       0.000       0.000       0.000       3.015       0.000       0.006       0.000       0.000       0.000       0.022       0.000       0.000       0.014       0.000       0.000       0.302       0.020       0.020      -0.577       0.005       0.059       0.004       0.001       0.000       0.003
   258     9    15  2001       1       1  Tordera                0.048       0.000       0.000       0.022       0.014       0.036       0.168       0.800       0.020       0.642       0.138       0.022      53.833      89.895      89.253      89.574       1.732       0.000       0.000       0.000       3.907       0.000       0.008       0.000       0.000       0.000       0.022       0.000       0.000       0.014       0.000       0.000       0.301       0.019       0.019      -0.642       0.005       0.059       0.004       0.001       0.000       0.003
   259     9    16  2001       1       1  Tordera                0.083       0.000       0.000       0.021       0.014       0.035       0.168       0.667       0.030       0.510       0.127       0.021      53.833      89.253      88.768      89.010       1.526       0.000       0.000       0.000       4.035       0.000       0.000       0.000       0.000       0.000       0.021       0.000       0.000       0.014       0.000       0.000       0.301       0.019       0.019      -0.484       0.005       0.059       0.004       0.001       0.000       0.002
   260     9    17  2001       1       1  Tordera               14.200       0.000       0.000       0.736       0.026       0.761       0.167       1.194       0.524       0.584       0.086       0.745      53.832      88.768     101.126      94.947      13.840       0.000       0.000       0.000       1.978       0.000       0.009       0.000       0.000       0.000       0.745       0.000       0.000       0.026       0.000       0.000       0.300       0.034       0.031      12.358       0.014       0.074       0.007       0.001       0.001       0.006
   261     9    18  2001       1       1  Tordera                0.233       0.000       0.000       0.029       0.021       0.049       0.168       1.546       0.146       0.977       0.424       0.025      53.845     101.126      99.906     100.516      12.611       0.000       0.000       0.000       2.313       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.021       0.000       0.000       0.299       0.025       0.024      -1.220       0.010       0.068       0.007       0.000       0.000       0.006
   262     9    19  2001       1       1  Tordera                0.050       0.000       0.000       0.026       0.018       0.043       0.168       1.976       0.011       1.479       0.486       0.024      53.846      99.906      98.075      98.991      10.785       0.000       0.000       0.000       2.755       0.000       0.000       0.000       0.000       0.000       0.024       0.000       0.000       0.018       0.000       0.000       0.299       0.022       0.023      -1.831       0.009       0.064       0.007       0.001       0.000       0.006
   263     9    20  2001       1       1  Tordera                0.120       0.000       0.000       0.023       0.016       0.039       0.168       1.337       0.059       0.974       0.304       0.022      53.846      98.075      96.954      97.515       9.670       0.000       0.000       0.000       2.156       0.000       0.001       0.000       0.000       0.000       0.022       0.000       0.000       0.016       0.000       0.000       0.298       0.022       0.022      -1.121       0.008       0.062       0.007       0.000       0.000       0.006
   264     9    21  2001       1       1  Tordera                0.001       0.000       0.000       0.021       0.015       0.037       0.168       1.752       0.001       1.361       0.390       0.021      53.847      96.954      95.299      96.127       8.067       0.000       0.000       0.000       2.969       0.000       0.000       0.000       0.000       0.000       0.021       0.000       0.000       0.015       0.000       0.000       0.298       0.021       0.021      -1.655       0.008       0.060       0.006       0.001       0.000       0.005
   265     9    22  2001       1       1  Tordera               47.345       0.000       0.000       5.078       0.091       5.170       0.181       1.412       0.479       0.698       0.236       5.277      53.847      95.299     135.837     115.568      36.764       0.000       0.000       0.000       1.982       0.000       0.000       0.000       0.000       0.000       5.277       0.000       0.000       0.091       0.000       0.000       0.297       0.052       0.042      40.537       0.207       0.172       0.016       0.000       0.004       0.020
   266     9    23  2001       1       1  Tordera                0.138       0.000       0.000       0.159       0.058       0.217       0.180       2.486       0.120       1.657       0.709       0.027      53.910     135.837     133.585     134.711      34.456       0.000       0.000       0.000       3.043       0.000       0.000       0.000       0.000       0.000       0.027       0.000       0.000       0.058       0.000       0.000       0.298       0.025       0.028      -2.252       0.074       0.129       0.014       0.001       0.002       0.018
   267     9    24  2001       1       1  Tordera                1.249       0.000       0.000       0.097       0.040       0.137       0.180       1.603       0.260       0.935       0.408       0.065      53.908     133.585     133.264     133.424      34.069       0.000       0.000       0.000       2.011       0.000       0.000       0.000       0.000       0.000       0.065       0.000       0.000       0.040       0.000       0.000       0.298       0.026       0.027      -0.322       0.043       0.104       0.013       0.000       0.002       0.017
   268     9    25  2001       1       1  Tordera                2.489       0.000       0.000       0.156       0.030       0.186       0.180       1.817       0.361       0.934       0.522       0.148      53.909     133.264     133.897     133.580      34.571       0.000       0.000       0.000       2.324       0.000       0.000       0.000       0.000       0.000       0.148       0.000       0.000       0.030       0.000       0.000       0.298       0.036       0.033       0.633       0.035       0.090       0.015       0.000       0.002       0.016
   269     9    26  2001       1       1  Tordera                0.012       0.000       0.000       0.035       0.024       0.059       0.180       1.870       0.009       1.331       0.530       0.027      53.916     133.897     132.117     133.007      32.735       0.000       0.000       0.000       2.494       0.000       0.000       0.000       0.000       0.000       0.027       0.000       0.000       0.024       0.000       0.000       0.297       0.025       0.027      -1.779       0.027       0.080       0.013       0.000       0.002       0.014
   270     9    27  2001       1       1  Tordera                0.028       0.000       0.000       0.029       0.021       0.050       0.180       1.846       0.023       1.323       0.500       0.023      53.914     132.117     130.381     131.249      30.948       0.000       0.000       0.000       2.583       0.000       0.000       0.000       0.000       0.000       0.023       0.000       0.000       0.021       0.000       0.000       0.297       0.022       0.025      -1.736       0.021       0.074       0.011       0.001       0.001       0.013
   271     9    28  2001       1       1  Tordera               10.611       0.000       0.000       0.667       0.031       0.698       0.182       1.505       0.438       0.672       0.395       0.683      53.913     130.381     138.860     134.621      37.322       0.000       0.000       0.000       1.921       0.000       0.000       0.000       0.000       0.000       0.683       0.000       0.000       0.031       0.000       0.000       0.297       0.043       0.038       8.479       0.037       0.088       0.015       0.000       0.002       0.014
   272     9    29  2001       1       1  Tordera                1.702       0.000       0.000       0.053       0.027       0.079       0.182       1.667       0.385       0.770       0.512       0.044      53.940     138.860     138.960     138.910      37.064       0.000       0.000       0.000       2.018       0.000       0.000       0.000       0.000       0.000       0.044       0.000       0.000       0.027       0.000       0.000       0.297       0.030       0.031       0.099       0.028       0.082       0.014       0.000       0.001       0.013
   273     9    30  2001       1       1  Tordera                0.076       0.000       0.000       0.032       0.022       0.054       0.182       1.655       0.051       1.109       0.495       0.027      53.941     138.960     137.456     138.208      35.508       0.000       0.000       0.000       2.258       0.000       0.000       0.000       0.000       0.000       0.027       0.000       0.000       0.022       0.000       0.000       0.296       0.026       0.027      -1.504       0.023       0.075       0.013       0.000       0.001       0.011
   274    10     1  2001       1       1  Tordera                0.016       0.000       0.000       0.029       0.019       0.048       0.181       1.744       0.009       1.226       0.508       0.025      53.940     137.456     135.805     136.631      33.807       0.000       0.000       0.000       2.539       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.019       0.000       0.000       0.296       0.024       0.025      -1.650       0.019       0.070       0.011       0.001       0.001       0.010
   275    10     2  2001       1       1  Tordera                0.026       0.000       0.000       0.028       0.017       0.045       0.181       1.476       0.018       1.041       0.417       0.025      53.939     135.805     134.432     135.119      32.385       0.000       0.000       0.000       2.277       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.017       0.000       0.000       0.295       0.024       0.025      -1.373       0.017       0.067       0.010       0.000       0.001       0.009
   276    10     3  2001       1       1  Tordera                0.041       0.000       0.000       0.027       0.016       0.043       0.181       1.553       0.028       1.088       0.437       0.025      53.939     134.432     132.995     133.714      30.904       0.000       0.000       0.000       2.281       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.016       0.000       0.000       0.295       0.025       0.025      -1.436       0.015       0.065       0.009       0.000       0.001       0.008
   277    10     4  2001       1       1  Tordera                3.789       0.000       0.000       0.455       0.017       0.471       0.181       1.435       0.395       0.655       0.386       0.462      53.938     132.995     134.986     133.991      32.663       0.000       0.000       0.000       2.053       0.000       0.000       0.000       0.000       0.000       0.462       0.000       0.000       0.017       0.000       0.000       0.295       0.037       0.035       1.990       0.022       0.064       0.012       0.000       0.001       0.008
   278    10     5  2001       1       1  Tordera                0.007       0.000       0.000       0.033       0.016       0.048       0.180       1.365       0.005       0.946       0.414       0.028      53.951     134.986     133.700     134.343      31.328       0.000       0.000       0.000       1.932       0.000       0.000       0.000       0.000       0.000       0.028       0.000       0.000       0.016       0.000       0.000       0.294       0.027       0.028      -1.285       0.017       0.063       0.011       0.000       0.001       0.008
   279    10     6  2001       1       1  Tordera                0.000       0.000       0.000       0.028       0.015       0.043       0.180       1.423       0.000       1.033       0.390       0.025      53.951     133.700     132.352     133.026      29.935       0.000       0.000       0.000       2.200       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.015       0.000       0.000       0.294       0.025       0.026      -1.348       0.015       0.062       0.010       0.000       0.000       0.007
   280    10     7  2001       1       1  Tordera                0.001       0.000       0.000       0.023       0.015       0.038       0.180       2.533       0.001       1.866       0.667       0.021      53.950     132.352     129.899     131.126      27.458       0.000       0.000       0.000       3.788       0.000       0.000       0.000       0.000       0.000       0.021       0.000       0.000       0.015       0.000       0.000       0.293       0.020       0.021      -2.452       0.013       0.061       0.009       0.001       0.000       0.007
   281    10     8  2001       1       1  Tordera                0.000       0.000       0.000       0.020       0.015       0.034       0.179       2.454       0.000       1.826       0.628       0.017      53.945     129.899     127.529     128.714      25.082       0.000       0.000       0.000       3.695       0.000       0.000       0.000       0.000       0.000       0.017       0.000       0.000       0.015       0.000       0.000       0.293       0.016       0.019      -2.370       0.010       0.060       0.007       0.001       0.000       0.006
   282    10     9  2001       1       1  Tordera                5.273       0.000       0.000       0.243       0.016       0.259       0.179       1.023       0.405       0.369       0.249       0.247      53.945     127.529     131.615     129.572      29.140       0.000       0.000       0.000       1.381       0.000       0.000       0.000       0.000       0.000       0.247       0.000       0.000       0.016       0.000       0.000       0.292       0.035       0.033       4.086       0.014       0.062       0.009       0.000       0.000       0.007
   283    10    10  2001       1       1  Tordera                1.329       0.000       0.000       0.047       0.017       0.063       0.179       1.748       0.383       0.820       0.544       0.046      53.956     131.615     131.258     131.436      28.651       0.000       0.000       0.000       2.270       0.000       0.000       0.000       0.000       0.000       0.046       0.000       0.000       0.017       0.000       0.000       0.292       0.031       0.030      -0.357       0.013       0.062       0.010       0.000       0.000       0.007
   284    10    11  2001       1       1  Tordera                0.000       0.000       0.000       0.026       0.016       0.042       0.179       1.654       0.000       1.182       0.472       0.025      53.957     131.258     129.679     130.469      27.047       0.000       0.000       0.000       2.394       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.016       0.000       0.000       0.292       0.024       0.025      -1.579       0.012       0.061       0.009       0.000       0.001       0.006
   285    10    12  2001       1       1  Tordera                0.000       0.000       0.000       0.023       0.015       0.038       0.178       1.680       0.000       1.265       0.415       0.022      53.956     129.679     128.076     128.878      25.454       0.000       0.000       0.000       2.533       0.000       0.000       0.000       0.000       0.000       0.022       0.000       0.000       0.015       0.000       0.000       0.291       0.022       0.023      -1.603       0.010       0.060       0.009       0.000       0.000       0.006
   286    10    13  2001       1       1  Tordera                1.310       0.000       0.000       0.031       0.015       0.047       0.178       1.474       0.347       0.753       0.375       0.031      53.955     128.076     127.978     128.027      25.368       0.000       0.000       0.000       2.103       0.000       0.000       0.000       0.000       0.000       0.031       0.000       0.000       0.015       0.000       0.000       0.291       0.026       0.026      -0.099       0.011       0.061       0.009       0.000       0.000       0.006
   287    10    14  2001       1       1  Tordera                0.037       0.000       0.000       0.026       0.015       0.041       0.178       1.355       0.023       0.944       0.389       0.027      53.957     127.978     126.731     127.354      24.162       0.000       0.000       0.000       2.114       0.000       0.000       0.000       0.000       0.000       0.027       0.000       0.000       0.015       0.000       0.000       0.290       0.027       0.026      -1.247       0.011       0.060       0.010       0.000       0.000       0.006
   288    10    15  2001       1       1  Tordera                0.052       0.000       0.000       0.026       0.015       0.040       0.178       1.291       0.031       0.914       0.346       0.025      53.957     126.731     125.565     126.148      23.064       0.000       0.000       0.000       1.967       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.015       0.000       0.000       0.290       0.025       0.025      -1.165       0.011       0.059       0.010       0.000       0.000       0.006
   289    10    16  2001       1       1  Tordera                0.018       0.000       0.000       0.025       0.014       0.040       0.178       1.347       0.016       0.988       0.344       0.025      53.957     125.565     124.309     124.937      21.905       0.000       0.000       0.000       2.083       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.014       0.000       0.000       0.290       0.025       0.025      -1.256       0.011       0.059       0.010       0.000       0.000       0.005
   290    10    17  2001       1       1  Tordera                0.185       0.000       0.000       0.034       0.014       0.049       0.177       1.090       0.044       0.779       0.267       0.035      53.957     124.309     123.462     123.886      21.146       0.000       0.000       0.000       1.650       0.000       0.000       0.000       0.000       0.000       0.035       0.000       0.000       0.014       0.000       0.000       0.289       0.027       0.026      -0.847       0.012       0.059       0.011       0.000       0.000       0.005
   291    10    18  2001       1       1  Tordera               17.620       0.000       0.000       1.287       0.039       1.325       0.179       1.348       0.418       0.563       0.367       1.324      53.958     123.462     138.446     130.954      32.998       0.000       0.000       0.000       1.984       0.000       0.000       0.000       0.000       0.000       1.324       0.000       0.000       0.039       0.000       0.000       0.289       0.049       0.043      14.984       0.050       0.096       0.017       0.000       0.001       0.008
   292    10    19  2001       1       1  Tordera                0.391       0.000       0.000       0.052       0.029       0.081       0.178       1.121       0.026       0.743       0.352       0.032      54.022     138.446     137.779     138.113      32.293       0.000       0.000       0.000       1.609       0.000       0.000       0.000       0.000       0.000       0.032       0.000       0.000       0.029       0.000       0.000       0.289       0.028       0.031      -0.667       0.029       0.083       0.014       0.000       0.001       0.007
   293    10    20  2001       1       1  Tordera                9.243       0.000       0.000       0.305       0.052       0.357       0.181       1.486       0.416       0.651       0.420       0.307      54.021     137.779     145.253     141.516      33.766       0.000       0.000       0.000       1.989       0.000       0.000       0.000       0.000       0.000       0.307       0.000       0.000       0.052       0.000       0.000       0.288       0.043       0.041       7.473       0.032       0.115       0.017       0.000       0.001       0.007
   294    10    21  2001       1       1  Tordera                0.000       0.000       0.000       0.034       0.036       0.069       0.181       2.412       0.000       1.665       0.747       0.024      54.041     145.253     142.911     144.082      31.445       0.000       0.000       0.000       3.468       0.000       0.000       0.000       0.000       0.000       0.024       0.000       0.000       0.036       0.000       0.000       0.288       0.024       0.027      -2.342       0.022       0.094       0.014       0.001       0.000       0.006
   295    10    22  2001       1       1  Tordera                0.000       0.000       0.000       0.026       0.027       0.053       0.181       1.751       0.000       1.287       0.464       0.019      54.035     142.911     141.234     142.072      29.762       0.000       0.000       0.000       2.562       0.000       0.000       0.000       0.000       0.000       0.019       0.000       0.000       0.027       0.000       0.000       0.288       0.019       0.023      -1.677       0.015       0.081       0.010       0.000       0.000       0.006
   296    10    23  2001       1       1  Tordera                0.000       0.000       0.000       0.024       0.022       0.046       0.180       1.471       0.000       1.084       0.387       0.021      54.033     141.234     139.836     140.535      28.351       0.000       0.000       0.000       2.227       0.000       0.000       0.000       0.000       0.000       0.021       0.000       0.000       0.022       0.000       0.000       0.288       0.020       0.022      -1.398       0.011       0.074       0.008       0.000       0.000       0.006
   297    10    24  2001       1       1  Tordera                0.000       0.000       0.000       0.024       0.019       0.043       0.180       1.223       0.000       0.910       0.313       0.023      54.033     139.836     138.683     139.259      27.209       0.000       0.000       0.000       1.823       0.000       0.000       0.000       0.000       0.000       0.023       0.000       0.000       0.019       0.000       0.000       0.287       0.022       0.023      -1.152       0.009       0.070       0.007       0.000       0.000       0.005
   298    10    25  2001       1       1  Tordera                0.012       0.000       0.000       0.025       0.017       0.042       0.180       1.192       0.004       0.879       0.309       0.025      54.032     138.683     137.569     138.126      26.158       0.000       0.000       0.000       1.817       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.017       0.000       0.000       0.287       0.025       0.024      -1.114       0.010       0.067       0.008       0.000       0.000       0.005
   299    10    26  2001       1       1  Tordera                0.004       0.000       0.000       0.026       0.016       0.042       0.179       1.020       0.007       0.752       0.261       0.026      54.032     137.569     136.624     137.096      25.286       0.000       0.000       0.000       1.579       0.000       0.000       0.000       0.000       0.000       0.026       0.000       0.000       0.016       0.000       0.000       0.287       0.026       0.025      -0.945       0.010       0.065       0.009       0.000       0.000       0.005
   300    10    27  2001       1       1  Tordera                0.002       0.000       0.000       0.027       0.016       0.043       0.179       0.950       0.001       0.710       0.239       0.028      54.033     136.624     135.741     136.182      24.481       0.000       0.000       0.000       1.503       0.000       0.000       0.000       0.000       0.000       0.028       0.000       0.000       0.016       0.000       0.000       0.286       0.028       0.027      -0.883       0.011       0.064       0.010       0.000       0.000       0.005
   301    10    28  2001       1       1  Tordera                0.002       0.000       0.000       0.027       0.015       0.043       0.179       0.959       0.001       0.724       0.234       0.028      54.034     135.741     134.849     135.295      23.694       0.000       0.000       0.000       1.487       0.000       0.000       0.000       0.000       0.000       0.028       0.000       0.000       0.015       0.000       0.000       0.286       0.028       0.027      -0.892       0.011       0.063       0.010       0.000       0.000       0.004
   302    10    29  2001       1       1  Tordera                0.025       0.000       0.000       0.027       0.015       0.042       0.179       1.049       0.012       0.785       0.252       0.027      54.034     134.849     133.890     134.369      22.836       0.000       0.000       0.000       1.747       0.000       0.000       0.000       0.000       0.000       0.027       0.000       0.000       0.015       0.000       0.000       0.285       0.027       0.026      -0.958       0.011       0.062       0.010       0.000       0.000       0.004
   303    10    30  2001       1       1  Tordera                0.029       0.000       0.000       0.025       0.015       0.040       0.178       1.326       0.020       0.981       0.325       0.025      54.033     133.890     132.661     133.275      21.818       0.000       0.000       0.000       2.164       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.015       0.000       0.000       0.285       0.025       0.025      -1.230       0.012       0.061       0.011       0.000       0.000       0.004
   304    10    31  2001       1       1  Tordera                0.001       0.000       0.000       0.027       0.015       0.042       0.178       0.835       0.001       0.642       0.192       0.027      54.032     132.661     131.893     132.277      21.225       0.000       0.000       0.000       1.271       0.000       0.000       0.000       0.000       0.000       0.027       0.000       0.000       0.015       0.000       0.000       0.285       0.026       0.026      -0.768       0.011       0.061       0.010       0.000       0.000       0.004
   305    11     1  2001       1       1  Tordera                0.829       0.000       0.000       0.046       0.015       0.061       0.178       1.454       0.375       0.737       0.343       0.047      54.031     131.893     131.313     131.603      20.864       0.000       0.000       0.000       2.324       0.000       0.000       0.000       0.000       0.000       0.047       0.000       0.000       0.015       0.000       0.000       0.284       0.030       0.029      -0.580       0.012       0.061       0.011       0.000       0.000       0.004
   306    11     2  2001       1       1  Tordera                0.007       0.000       0.000       0.024       0.015       0.038       0.177       2.033       0.005       1.481       0.548       0.022      54.031     131.313     129.358     130.336      19.454       0.000       0.000       0.000       3.121       0.000       0.000       0.000       0.000       0.000       0.022       0.000       0.000       0.015       0.000       0.000       0.284       0.022       0.023      -1.955       0.011       0.061       0.010       0.001       0.000       0.003
   307    11     3  2001       1       1  Tordera                0.000       0.000       0.000       0.025       0.014       0.039       0.177       0.926       0.000       0.691       0.235       0.023      54.027     129.358     128.502     128.930      18.838       0.000       0.000       0.000       1.601       0.000       0.000       0.000       0.000       0.000       0.023       0.000       0.000       0.014       0.000       0.000       0.283       0.023       0.024      -0.856       0.009       0.060       0.008       0.000       0.000       0.003
   308    11     4  2001       1       1  Tordera                0.002       0.000       0.000       0.026       0.014       0.040       0.177       0.818       0.001       0.609       0.208       0.026      54.029     128.502     127.751     128.127      18.264       0.000       0.000       0.000       1.503       0.000       0.000       0.000       0.000       0.000       0.026       0.000       0.000       0.014       0.000       0.000       0.283       0.026       0.026      -0.750       0.010       0.060       0.009       0.000       0.000       0.003
   309    11     5  2001       1       1  Tordera                0.060       0.000       0.000       0.029       0.014       0.043       0.176       1.326       0.007       1.031       0.288       0.030      54.029     127.751     126.547     127.149      17.663       0.000       0.000       0.000       2.090       0.000       0.000       0.000       0.000       0.000       0.030       0.000       0.000       0.014       0.000       0.000       0.283       0.027       0.026      -1.204       0.011       0.060       0.010       0.000       0.000       0.003
   310    11     6  2001       1       1  Tordera                0.000       0.000       0.000       0.026       0.014       0.040       0.176       1.051       0.000       0.795       0.256       0.025      54.026     126.547     125.563     126.055      17.196       0.000       0.000       0.000       1.701       0.000       0.000       0.000       0.000       0.000       0.025       0.000       0.000       0.014       0.000       0.000       0.282       0.025       0.025      -0.984       0.010       0.060       0.009       0.000       0.000       0.002
   311    11     7  2001       1       1  Tordera                0.226       0.000       0.000       0.057       0.014       0.072       0.176       0.871       0.027       0.659       0.185       0.058      54.027     125.563     124.950     125.257      16.971       0.000       0.000       0.000       1.529       0.000       0.000       0.000       0.000       0.000       0.058       0.000       0.000       0.014       0.000       0.000       0.282       0.028       0.028      -0.614       0.011       0.060       0.010       0.000       0.000       0.002
   312    11     8  2001       1       1  Tordera                0.072       0.000       0.000       0.031       0.014       0.045       0.176       0.921       0.006       0.663       0.252       0.030      54.027     124.950     124.165     124.557      16.595       0.000       0.000       0.000       2.022       0.000       0.000       0.000       0.000       0.000       0.030       0.000       0.000       0.014       0.000       0.000       0.281       0.026       0.026      -0.785       0.011       0.060       0.010       0.000       0.000       0.002
   313    11     9  2001       1       1  Tordera                0.006       0.000       0.000       0.025       0.014       0.039       0.175       0.811       0.004       0.376       0.431       0.024      54.021     124.165     123.439     123.802      15.984       0.000       0.000       0.000       2.920       0.000       0.008       0.000       0.000       0.000       0.024       0.000       0.000       0.014       0.000       0.000       0.281       0.021       0.022      -0.726       0.010       0.060       0.008       0.000       0.000       0.002
   314    11    10  2001       1       1  Tordera                0.022       0.000       0.000       0.020       0.014       0.034       0.175       1.057       0.003       0.529       0.525       0.019      54.018     123.439     122.477     122.958      15.211       0.000       0.000       0.000       4.020       0.000       0.000       0.000       0.000       0.000       0.019       0.000       0.000       0.014       0.000       0.000       0.281       0.019       0.020      -0.961       0.009       0.060       0.008       0.000       0.000       0.002
   315    11    11  2001       1       1  Tordera               13.867       0.000       0.000       0.807       0.027       0.834       0.175       1.032       0.113       0.522       0.397       0.834      54.016     122.477     134.534     128.506      26.629       0.000       0.000       0.000       3.229       0.000       0.000       0.000       0.000       0.000       0.834       0.000       0.000       0.027       0.000       0.000       0.280       0.043       0.037      12.057       0.036       0.078       0.014       0.000       0.001       0.005
   316    11    12  2001       1       1  Tordera                0.148       0.000       0.000       0.045       0.021       0.066       0.175       0.428       0.053       0.157       0.217       0.033      54.062     134.534     134.313     134.423      26.370       0.000       0.000       0.000       0.921       0.000       0.000       0.000       0.000       0.000       0.033       0.000       0.000       0.021       0.000       0.000       0.280       0.032       0.032      -0.222       0.024       0.071       0.014       0.000       0.000       0.005
   317    11    13  2001       1       1  Tordera                0.000       0.000       0.000       0.035       0.018       0.053       0.175       0.653       0.000       0.296       0.357       0.031      54.063     134.313     133.720     134.016      25.746       0.000       0.000       0.000       1.586       0.000       0.000       0.000       0.000       0.000       0.031       0.000       0.000       0.018       0.000       0.000       0.280       0.031       0.030      -0.593       0.020       0.067       0.015       0.000       0.000       0.005
   318    11    14  2001       1       1  Tordera                0.218       0.000       0.000       0.031       0.017       0.048       0.174       1.000       0.070       0.393       0.537       0.029      54.062     133.720     133.000     133.360      25.001       0.000       0.000       0.000       2.368       0.000       0.000       0.000       0.000       0.000       0.029       0.000       0.000       0.017       0.000       0.000       0.279       0.028       0.029      -0.719       0.018       0.065       0.014       0.001       0.000       0.005
   319    11    15  2001       1       1  Tordera               37.555       0.000       0.000       2.858       0.120       2.978       0.202       0.654       0.111       0.238       0.304       2.987      54.063     133.000     166.714     149.857      38.275       0.000       0.000       0.000       1.494       0.000       0.000       0.000       0.000       0.000       2.987       0.000       0.000       0.120       0.000       0.000       0.279       0.059       0.051      33.714       0.146       0.212       0.022       0.000       0.003       0.016
   320    11    16  2001       1       1  Tordera               15.612       0.000       0.000       0.949       0.134       1.083       0.237       0.375       0.111       0.081       0.183       0.918      54.140     166.714     180.911     173.813      38.865       0.000       0.000       0.000       0.644       0.000       0.000       0.000       0.000       0.000       0.918       0.000       0.000       0.134       0.000       0.000       0.280       0.065       0.060      14.196       0.115       0.240       0.027       0.000       0.002       0.019
   321    11    17  2001       1       1  Tordera                4.905       0.000       0.000       0.143       0.111       0.254       0.252       0.475       0.110       0.123       0.243       0.101      54.211     180.911     185.184     183.048      38.866       0.000       0.000       0.000       0.859       0.000       0.000       0.000       0.000       0.000       0.101       0.000       0.000       0.111       0.000       0.000       0.284       0.049       0.050       4.274       0.073       0.216       0.026       0.000       0.002       0.018
