real_name,cha01_20130131,cha01_20130228,cha01_20130331,cha01_20130430,cha01_20130531,cha01_20130630,cha01_20130731,cha01_20130831,cha01_20130930,cha01_20131031,cha01_20131130,cha01_20131231,cha01_20140331,cha01_20140430,cha01_20140531,cha01_20140630,cha01_20140731,cha01_20140831,cha01_20140930,cha01_20141031,cha01_20141130,cha01_20141231,cha01_20150131,cha01_20150228,cha01_20150331,cha01_20150430,cha01_20150531,cha01_20150630,cha01_20150731,cha01_20150831,cha01_20150930,cha01_20151031,cha01_20151130,cha01_20151231,cha01_20160131,cha01_20160229,cha01_20160331,cha01_20160430,cha01_20160531,cha01_20160630,cha01_20160731,cha01_20160831,cha01_20160930,cha01_20161031,cha01_20161130,cha01_20161231,cha01_20170131,cha01_20170228,cha01_20170331,cha01_20170430,cha01_20170531,cha01_20170630,cha01_20170731,cha01_20170831,cha01_20170930,cha01_20171031,cha01_20171130,cha01_20171231,cha01_20180131,cha01_20180228,cha01_20180331,cha01_20180430,cha01_20180531,cha01_20180630,cha01_20180731,cha01_20180831,cha01_20180930,cha01_20181031,cha01_20181130,cha01_20181231,cha01_20190131,cha01_20190228,cha01_20190331,cha01_20190430,cha01_20190531,cha01_20190630,cha01_20190731,cha01_20190831,cha01_20190930,cha01_20191031,cha01_20191130,cha01_20191231,cha01_20200131,cha01_20200229,cha01_20200331,cha01_20200430,cha01_20200531,cha01_20200630,cha01_20200731,cha01_20200831,cha01_20200930,cha01_20201031,cha01_20201130,cha01_20201231,cha01_20210131,cha01_20210228,cha01_20210331,cha01_20210430,cha01_20210831,cha01_20210930,cha01_20211031,cha01_20211130,cha01_20211231,cha01_20220131,cha01_20220228,cha01_20220531,cha01_20220630,cha01_20220731,cha01_20220831,cha01_20220930,cha01_20221031,cha01_20221130,cha01_20221231,cha01_20230131,cha01_20230228,cha01_20230331,cha01_20230430,cha01_20230531,cha01_20230630,cha01_20230731,cha01_20230831,cha01_20230930,cha01_20231031,cha01_20231130,ns,pbias,rsq,rmse
48,0.7023,0.8488,1.812,1.857,2.27,2.45,14.71,11.21,5.962,4.853,1.989,2.479,1.476,1.865,1.652,2.878,11.27,15.08,5.088,5.16,3.69,3.048,1.076,0.576,0.7839,2.03,1.251,0.8727,4.514,3.826,1.894,3.75,3.404,4.067,1.531,1.271,2.25,3.574,3.674,1.734,11.41,2.267,3.809,5.208,1.537,0.7248,0.4627,0.258,0.2127,0.1843,0.01203,0.004939,4.14,6.934,4.974,4.994,1.199,0.6427,0.7049,0.3209,2.565,3.895,3.32,1.48,8.262,9.642,14.41,5.157,2.643,1.609,0.586,0.7089,0.7353,1.23,1.254,2.594,7.043,6.323,5.299,7.99,2.009,1.388,2.137,1.713,1.823,1.544,1.307,3.287,14.22,36.58,7.604,1.771,1.358,1.109,0.5882,0.8757,1.8,2.161,10.99,6.378,2.929,2.062,1.687,0.523,0.2244,0.2761,2.789,4.525,6.981,2.86,1.429,2.246,1.709,0.715,0.3565,0.3685,1.097,3.392,6.651,36.31,10.96,7.169,3.318,2.922,0.8301623908430433,16.910114906533053,0.8396232234363821,2.4486745191064365
49,0.6201,1.517,2.437,0.8273,1.802,0.8722,20.4,12.72,1.985,2.563,1.321,1.55,1.566,0.817,0.5629,2.85,14.56,15.78,2.066,3.204,2.593,2.155,0.6949,0.391,0.4305,1.413,0.449,0.9838,3.841,2.517,0.4583,2.463,3.085,3.756,0.6647,1.042,2.089,3.586,1.598,0.6948,12.51,0.4329,4.618,2.872,0.3299,0.2766,0.1712,0.09542,0.0519,0.03123,0.008246,0.01541,5.318,7.289,2.509,2.589,0.2738,0.3996,1.023,0.1783,2.726,3.185,1.706,1.657,9.26,14.62,10.34,2.632,1.355,0.7832,0.2095,0.7575,0.2299,0.6542,0.7454,1.498,9.085,3.298,4.369,6.419,0.4814,0.5041,2.011,1.537,1.04,0.7821,0.3674,3.123,19.48,33.23,5.054,0.2482,1.002,0.3112,0.3164,0.3598,1.381,1.085,13.31,2.293,0.4366,1.267,1.1,0.1779,0.1099,0.04608,3.226,2.979,6.405,1.273,0.3046,2.015,0.8642,0.6795,0.2111,0.1783,0.4765,4.525,8.356,38.35,8.188,4.528,0.3896,2.278,0.8808812495747562,0.6283932356908832,0.8816683994583426,2.0507097332000104
50,0.7013,1.542,2.67,0.9189,2.149,1.133,20.87,13.25,2.164,2.87,1.488,1.71,1.959,0.9011,0.8351,3.32,14.91,15.64,2.293,3.563,2.548,2.271,0.764,0.4192,0.5966,1.776,0.5346,1.04,4.232,2.999,0.5426,2.723,3.269,3.732,0.6699,1.315,2.169,3.866,1.809,0.7825,12.95,0.4793,4.957,3.058,0.3381,0.2872,0.2064,0.1286,0.07077,0.03048,0.006016,0.008914,5.619,7.591,2.536,2.758,0.2814,0.3685,0.9602,0.1961,3.133,3.519,1.945,1.629,9.611,14.49,10.92,2.837,1.625,0.7981,0.2653,0.7385,0.2921,0.8518,0.9543,1.941,9.533,3.712,4.484,6.528,0.5465,0.5894,2.289,1.468,1.114,1.091,0.4677,3.472,19.24,33.46,5.098,0.2697,1.216,0.39,0.3831,0.5334,1.659,1.344,13.52,2.525,0.5621,1.563,1.122,0.2224,0.1442,0.06037,3.672,3.23,6.604,1.402,0.3697,2.316,0.8919,0.6274,0.2145,0.1326,0.5832,4.536,8.559,38.71,8.018,4.854,0.4085,2.671,0.8746302386231274,5.447473019849682,0.8769394523782763,2.103829438635598
51,0.8026,1.587,2.126,1.032,1.608,1.077,19.91,12.27,2.79,3.032,1.104,2.04,1.64,1.062,0.6825,2.698,14.51,15.52,2.863,3.631,2.854,2.624,0.947,0.3499,0.5443,1.548,0.4582,0.8562,4.125,2.627,0.6986,2.881,2.847,3.829,1.125,1.564,2.165,3.586,2.173,0.6497,12.64,0.4647,4.514,3.691,0.4513,0.2408,0.198,0.1224,0.09068,0.08238,0.003602,0.001616,5.291,7.078,3.027,3.172,0.2446,0.352,1.042,0.2313,2.867,3.46,1.933,1.392,9.362,13.22,12.2,2.848,1.565,0.897,0.2453,0.9845,0.4275,0.7978,0.8804,1.638,8.558,4.105,4.403,7.158,0.607,0.7037,2.096,1.312,1.385,1.013,0.4418,3.29,18.09,35.01,5.397,0.1829,1.022,0.5377,0.3525,0.6051,1.568,1.403,12.35,3.456,0.5804,1.328,1.242,0.1934,0.1101,0.05752,3.263,3.474,6.46,1.471,0.4143,2.236,1.294,0.6912,0.2387,0.2255,0.6396,3.911,7.706,38.98,9.122,5.022,0.938,2.32,0.8758142107991312,4.80277943727115,0.8775761877615207,2.093871757120434
52,0.77,1.902,2.808,1.049,2.376,0.9762,21.39,12.99,2.411,2.962,1.512,1.518,2.022,1.084,0.9282,3.407,15.1,16.56,2.712,3.711,2.788,2.074,0.8427,0.4422,0.7372,2.004,0.5806,1.067,4.338,3.287,0.5337,3.256,3.237,3.714,0.6359,1.469,2.37,4.366,2.224,0.7969,13.11,0.4889,4.998,3.286,0.2689,0.2373,0.1733,0.1267,0.08426,0.06845,0.00694,0.006471,5.738,7.893,2.973,3.066,0.2109,0.4697,1.15,0.2134,2.907,3.778,2.218,1.813,9.233,14.89,10.81,2.935,1.608,0.8274,0.2179,1.117,0.3561,0.9254,0.9678,1.935,9.782,3.926,4.945,6.696,0.5058,0.5919,2.212,1.691,1.234,1.021,0.6386,3.561,20.44,34.02,5.393,0.1817,1.106,0.3087,0.3989,0.6003,2.087,1.467,14.28,2.359,0.5789,1.432,1.136,0.1651,0.1182,0.03901,3.793,3.744,6.978,1.659,0.3241,2.076,0.9761,0.8928,0.259,0.2139,0.4576,4.906,8.933,39.12,9.071,5.118,0.4448,2.653,0.8740439850946056,9.509016910772788,0.8799700168063403,2.1087426605368593
53,0.7396,1.727,2.162,1.252,1.882,1.769,17.95,11.75,4.057,3.559,1.032,2.242,1.504,1.37,1.257,2.631,13.37,14.48,4.033,4.052,3.096,2.884,0.9256,0.4546,0.6551,1.856,0.9225,0.5506,3.976,3.064,1.429,3.473,2.956,4.09,1.094,1.265,2.099,3.525,3.17,0.8225,11.84,0.698,4.16,4.154,0.6936,0.2903,0.1915,0.144,0.112,0.08152,0.005464,0.003358,3.538,6.619,4.329,3.739,0.4343,0.5542,1.198,0.241,2.267,3.962,2.772,1.184,8.287,10.34,12.64,3.583,1.85,1.073,0.3311,1.155,0.3117,0.7064,0.7531,1.868,7.702,5.573,4.81,7.751,0.6541,0.6854,2.087,1.372,1.734,0.9444,0.7205,2.946,15.54,32.14,6.265,0.6112,0.8482,0.4895,0.4409,0.4835,1.631,1.944,11.08,4.841,1.494,1.495,1.384,0.26,0.1504,0.03172,2.123,4.147,7.04,2.115,0.4253,1.82,1.334,0.8389,0.2943,0.1869,0.5967,4.228,6.831,34.68,10.15,5.823,1.909,2.363,0.853915334350692,5.0900852765465405,0.8573588553411026,2.2709963890226046
54,0.513,0.7498,1.601,1.109,1.165,1.366,16.79,10.69,4.049,3.37,1.134,2.017,1.12,1.109,0.7014,1.809,11.98,14.54,3.445,3.766,2.901,2.596,0.766,0.3952,0.464,1.354,0.5286,0.486,3.416,2.317,0.9783,2.697,2.642,3.701,1.206,0.9138,1.936,2.646,2.457,0.6196,10.81,0.6132,2.897,4.177,0.9434,0.3881,0.2408,0.1677,0.1269,0.09114,0.006572,0.003879,3.597,5.815,3.49,3.575,0.6072,0.3317,0.4978,0.2366,2.017,3.028,2.177,0.7628,7.894,9.404,13.36,3.451,1.746,1.11,0.3714,0.4421,0.2946,0.4919,0.5005,1.25,6.112,5.038,3.674,7.465,0.9569,0.7689,1.775,1.304,1.466,0.7577,0.4221,2.257,14.94,35.28,5.648,0.6704,0.7311,0.636,0.3672,0.5702,1.258,1.516,10.02,4.798,1.214,1.314,1.293,0.3477,0.1789,0.03934,2.029,3.369,5.873,1.874,0.4214,1.56,1.215,0.477,0.2494,0.1926,0.4006,2.401,5.71,37.32,9.091,5.121,1.916,2.098,0.8557222686608406,-3.8597439294661804,0.8565764277043587,2.2569076082734227
55,0.4391,0.8378,2.757,1.293,2.347,1.487,20.88,13.54,2.071,2.698,1.599,1.809,2.35,1.203,1.114,3.8,14.98,15.16,2.246,3.476,2.408,2.352,0.5246,0.3302,0.7631,1.978,0.6472,1.359,4.295,3.194,0.5646,2.904,3.225,3.657,0.5184,1.604,2.089,4.15,2.023,1.054,13.25,0.7664,5.169,2.865,0.2945,0.3303,0.2117,0.1246,0.07112,0.1155,0.009811,0.008613,5.727,7.684,2.382,2.592,0.2659,0.4861,0.6244,0.1493,3.385,3.793,2.169,1.634,10.06,14.46,11.43,2.903,1.665,0.6817,0.1974,1.023,0.4017,1.23,1.427,2.334,9.507,3.999,4.136,6.566,0.767,0.6358,2.168,1.191,1.135,1.598,0.6002,3.795,18.68,33.7,4.677,0.1583,1.532,0.35,0.2338,0.596,1.808,1.549,13.33,2.71,0.5661,1.715,1.002,0.1669,0.09836,0.1358,4.208,3.29,6.499,1.342,0.6475,2.731,0.6621,0.6936,0.1772,0.2939,0.9643,4.745,8.673,38.64,7.528,4.484,0.1952,2.884,0.8702674867820126,7.297192137213336,0.8732726421319632,2.140122061418479
56,0.5912,1.485,2.481,0.5345,1.45,1.124,20.1,12.38,2.661,2.736,0.9614,1.822,1.361,0.7365,0.5587,2.458,14.92,15.99,2.43,3.45,2.559,2.408,0.677,0.3855,0.4295,1.483,0.4721,0.5252,3.447,2.401,0.8143,2.56,3.135,4.004,0.6444,1.011,2.02,3.341,1.983,0.4358,12.7,0.2656,3.912,2.981,0.2708,0.1951,0.1163,0.0598,0.03084,0.01465,0.002069,0.005236,4.425,7.144,2.778,2.841,0.2112,0.4558,0.9657,0.1387,2.201,3.251,1.956,1.12,8.782,11.67,12.37,2.696,1.419,0.8288,0.1815,0.9129,0.1769,0.2934,0.4396,1.134,8.601,4.005,4.504,6.929,0.3169,0.302,1.906,1.431,1.195,0.4365,0.2363,2.736,18.7,34.8,5.464,0.1928,0.5969,0.2523,0.3135,0.2588,1.215,1.254,12.32,3.617,0.5254,1.217,1.158,0.143,0.07431,0.008508,2.324,3.244,6.752,1.359,0.201,1.306,0.8175,0.7089,0.2375,0.1024,0.1366,3.639,7.206,40.04,8.418,5.062,0.4929,2.276,0.8662415391107735,-0.524423540181154,0.869069149101333,2.173075220828028
57,0.7294,1.689,2.693,0.8342,2.101,1.028,21.02,12.99,2.38,2.967,1.464,1.677,1.823,0.9148,0.8428,3.142,15.08,16.08,2.379,3.678,2.744,2.193,0.7999,0.4937,0.5683,1.88,0.5493,0.9575,4.198,2.97,0.582,2.917,3.424,3.799,0.6609,1.149,2.274,3.98,2.0,0.7295,12.92,0.4193,4.861,3.173,0.3189,0.3001,0.2162,0.1556,0.09751,0.06169,0.01098,0.01194,5.473,7.756,2.77,2.965,0.2681,0.4888,1.077,0.2423,2.944,3.55,2.083,1.586,9.318,14.46,10.84,2.838,1.593,0.9048,0.2797,0.9213,0.3096,0.7674,0.8672,1.736,9.598,3.697,4.845,6.605,0.4443,0.5592,2.149,1.719,1.164,0.8291,0.5137,3.356,19.78,33.51,5.3,0.242,1.018,0.3674,0.4491,0.5504,1.743,1.366,13.78,2.442,0.607,1.493,1.2,0.2329,0.173,0.04122,3.426,3.534,6.871,1.533,0.3007,2.01,0.9246,0.7533,0.2934,0.1922,0.4748,4.542,8.476,38.9,8.356,5.037,0.4682,2.604,0.873357282439708,6.339429562536132,0.876512639601454,2.1144831995736055
58,0.7018,1.325,1.634,1.424,1.654,1.731,19.09,12.35,3.828,3.781,1.605,2.003,1.154,1.348,1.107,2.32,14.04,15.88,3.475,4.145,3.214,2.855,1.188,0.5289,0.541,1.52,0.8467,0.5835,3.238,3.051,1.283,3.312,2.837,3.735,1.609,1.22,1.829,3.088,2.997,1.254,11.83,1.213,3.248,4.226,1.291,0.5899,0.2795,0.1717,0.1205,0.09182,0.005356,0.002527,2.776,6.397,4.009,4.03,1.048,0.641,0.8033,0.2464,1.607,3.411,2.728,1.341,7.899,11.14,13.03,3.919,2.088,1.309,0.5552,0.807,0.2983,0.5187,0.6356,1.56,7.71,5.097,5.044,7.924,1.324,0.8596,1.743,1.394,1.58,1.072,0.6931,2.473,17.39,35.84,6.216,1.311,1.029,0.6127,0.4561,0.4335,1.274,1.725,12.42,4.386,1.974,1.59,1.447,0.5042,0.2313,0.04919,1.649,3.371,6.824,2.216,0.7988,1.654,1.36,0.7762,0.2934,0.1919,0.4552,3.258,7.072,39.16,9.872,5.924,2.408,2.338,0.861640055522672,7.587418818654848,0.8643402302030362,2.210137623800114
59,0.6973,1.68,2.992,1.087,2.533,1.387,21.64,13.66,3.015,3.356,1.593,1.849,2.254,1.175,1.34,3.701,15.75,16.63,2.946,4.164,2.938,2.307,0.7884,0.4622,0.8731,2.29,0.772,1.063,5.065,3.658,0.8659,3.542,3.708,3.951,0.6255,1.3,2.269,4.735,2.637,0.8951,13.63,0.5102,5.604,3.755,0.285,0.2819,0.2018,0.1432,0.09774,0.06395,0.00867,0.007509,5.619,8.455,3.264,3.52,0.2213,0.545,1.189,0.222,3.448,4.147,2.668,1.514,9.786,14.33,11.99,3.095,1.839,0.9794,0.2439,1.109,0.3909,1.037,1.234,2.42,10.44,4.537,5.402,6.971,0.5288,0.7415,2.355,1.832,1.394,1.228,1.02,4.021,20.2,34.36,5.783,0.2186,1.166,0.3719,0.4326,0.5466,2.1,1.768,14.42,3.0,1.007,1.676,1.249,0.2003,0.1494,0.1056,3.835,4.407,7.524,1.861,0.4086,2.537,1.017,0.808,0.3011,0.2072,0.7995,5.374,8.795,40.24,8.961,5.758,0.6869,2.978,0.8532698122379697,16.0562172383889,0.8674568914855803,2.2760084225389843
60,1.012,2.147,1.895,1.03,1.5,0.714,18.65,11.59,2.088,2.696,1.228,1.22,1.356,0.9572,0.5566,2.07,12.85,14.5,2.897,3.608,2.708,2.117,1.213,0.665,0.7,1.21,0.3743,0.6575,2.216,2.157,0.4027,2.631,2.021,2.637,1.237,1.939,1.735,3.314,1.931,0.6509,10.55,0.455,3.209,2.771,0.5172,0.4186,0.2768,0.2131,0.1398,0.1605,0.0074,0.001163,3.282,5.954,2.663,2.686,0.4271,0.6371,1.274,0.2597,1.535,2.855,1.64,1.187,7.177,11.77,10.38,2.956,1.508,0.755,0.4417,1.299,0.4323,0.6747,0.6344,1.05,6.588,3.353,4.1,6.572,0.809,0.6666,1.525,0.9827,1.053,1.001,0.4213,2.023,16.29,33.8,5.047,0.4982,1.287,0.5032,0.5968,0.505,1.187,1.009,11.82,2.692,0.654,1.207,1.069,0.3705,0.2305,0.0542,2.085,2.284,5.364,1.355,0.3668,1.621,0.9581,0.9072,0.3097,0.2645,0.4395,2.951,6.696,36.63,8.957,4.784,0.9478,1.878,0.878505342580719,-7.016678791674696,0.8814169249075126,2.0710601799494706
61,0.2416,0.5721,2.247,0.3733,1.035,0.922,18.95,11.94,2.534,2.219,0.7404,1.591,0.9612,0.5323,0.2572,1.948,14.43,15.33,1.972,2.87,2.277,2.036,0.3152,0.2819,0.2163,0.9274,0.3524,0.5131,3.074,1.745,0.7169,1.866,2.827,3.901,0.3481,0.4754,1.986,2.666,1.463,0.28,12.18,0.1601,3.434,2.817,0.2612,0.1857,0.1122,0.05313,0.02072,0.005978,0.007223,0.01808,4.437,6.58,2.427,2.474,0.1959,0.1549,0.1632,0.06876,1.924,2.701,1.453,0.8248,9.112,10.63,13.06,2.365,1.082,0.6799,0.1282,0.1873,0.08548,0.1049,0.2924,0.813,7.523,3.59,3.938,6.624,0.2343,0.2132,1.49,1.19,1.033,0.2319,0.1469,2.178,18.17,34.31,4.861,0.1314,0.3692,0.2003,0.1264,0.1707,0.6387,0.9198,11.33,3.662,0.2493,0.9664,1.039,0.1298,0.06544,0.01341,2.0,2.842,6.242,1.025,0.1413,1.106,0.4782,0.2527,0.1425,0.06225,0.07632,2.676,6.666,39.83,7.434,4.52,0.3024,1.82,0.8604143730110969,-9.78640128155714,0.8651901808935862,2.219905458380896
62,0.4018,0.734,2.905,1.071,2.497,1.178,21.17,13.26,2.714,3.307,1.699,1.746,2.208,1.107,1.188,3.607,15.32,16.34,2.787,4.004,2.916,1.952,0.5003,0.4127,0.8407,2.242,0.679,1.022,4.911,3.545,0.7203,3.31,3.688,3.908,0.458,0.8586,2.35,4.521,2.426,0.847,13.32,0.3976,5.413,3.629,0.3511,0.3288,0.2399,0.1819,0.1315,0.0936,0.01423,0.01575,5.272,8.202,3.134,3.442,0.3019,0.3007,0.4233,0.2071,3.337,3.904,2.521,1.465,9.408,14.33,11.11,3.008,1.812,1.028,0.2773,0.4256,0.301,0.9317,1.066,2.35,10.27,4.251,5.285,6.655,0.4975,0.7742,2.16,1.888,1.353,1.124,0.9186,3.893,19.98,33.29,5.654,0.2663,1.052,0.3714,0.3232,0.6825,2.128,1.58,14.41,2.616,0.9375,1.672,1.246,0.251,0.1918,0.06975,3.673,4.135,7.333,1.826,0.3267,2.42,0.7575,0.3905,0.2623,0.1966,0.7209,5.084,8.783,38.96,8.696,5.534,0.6725,2.921,0.8606813643350733,11.4155256311428,0.8677320117027155,2.2177813887326385
63,0.5546,1.314,2.377,0.8081,1.361,1.405,19.9,12.08,3.311,2.728,0.8221,2.072,1.345,0.8673,0.5998,2.396,14.5,15.91,3.029,3.377,2.639,2.637,0.6334,0.3737,0.4196,1.416,0.5059,0.618,4.152,2.263,0.9923,2.558,2.922,4.236,0.6582,0.9366,2.291,3.132,2.248,0.5131,12.99,0.3132,4.096,3.569,0.3086,0.2174,0.1367,0.06933,0.03364,0.01417,0.005812,0.01842,5.229,6.867,3.073,2.876,0.235,0.3518,0.8171,0.1418,2.591,3.283,2.037,1.065,9.756,10.49,14.36,2.656,1.385,0.8404,0.17,0.6881,0.1588,0.4177,0.557,1.324,7.968,4.745,4.081,7.505,0.3372,0.4183,1.984,1.197,1.462,0.5263,0.3147,3.004,17.44,36.54,5.355,0.1644,0.691,0.3319,0.2887,0.3828,1.27,1.44,11.13,4.841,0.5129,1.213,1.202,0.146,0.08571,0.01874,2.663,3.752,6.957,1.248,0.2243,1.686,0.9421,0.5921,0.226,0.1126,0.2902,3.591,6.836,39.6,9.455,4.932,0.6947,2.233,0.8632775169837078,1.8197923492002313,0.8667800274028535,2.197020436579674
64,0.8927,1.871,1.886,1.29,1.684,1.276,19.63,12.37,3.245,3.474,1.464,1.914,1.367,1.217,0.8255,2.432,13.94,15.79,3.537,4.039,3.132,2.736,1.281,0.5031,0.5622,1.464,0.5918,0.6824,3.555,3.04,0.838,3.263,2.704,3.712,1.607,1.622,2.003,3.41,2.701,0.8816,11.8,0.7681,3.873,3.823,0.9624,0.4065,0.2222,0.1446,0.1032,0.08366,0.003434,0.0011,4.338,7.158,3.795,3.63,0.6207,0.563,1.2,0.2498,2.05,3.564,2.427,1.303,8.375,11.94,12.39,3.718,1.88,1.133,0.4669,1.053,0.3642,0.7292,0.7312,1.435,7.811,4.773,4.833,7.608,1.054,0.803,1.832,1.384,1.567,1.053,0.4942,2.562,17.38,35.67,6.114,0.8436,1.078,0.5669,0.4701,0.5327,1.556,1.553,12.62,3.801,1.379,1.465,1.358,0.3707,0.1493,0.04434,2.622,3.599,6.706,1.96,0.5274,1.757,1.374,0.9094,0.2425,0.2173,0.4736,3.6,7.336,38.42,10.13,5.647,1.881,2.29,0.8747260886874433,6.994732607438812,0.876686280929339,2.1030250550973917
65,0.6409,1.569,2.41,0.6663,1.644,1.035,20.48,12.71,2.492,2.786,1.098,1.773,1.466,0.7644,0.5947,2.752,14.99,16.05,2.371,3.5,2.618,2.281,0.7279,0.4069,0.4043,1.533,0.4724,0.736,3.846,2.626,0.6763,2.678,3.194,3.941,0.6607,1.051,2.199,3.603,1.919,0.578,12.77,0.3222,4.502,3.01,0.2814,0.2163,0.1372,0.07336,0.03518,0.01823,0.002416,0.005271,5.159,7.435,2.721,2.848,0.2258,0.4262,0.917,0.1485,2.552,3.333,1.931,1.339,9.263,13.05,11.88,2.738,1.47,0.8434,0.2028,0.842,0.1834,0.4897,0.6229,1.355,8.981,3.76,4.638,6.765,0.3752,0.4261,2.024,1.537,1.159,0.614,0.3066,2.958,19.3,34.42,5.375,0.1963,0.8288,0.2887,0.346,0.3727,1.466,1.281,13.01,3.08,0.5108,1.284,1.171,0.1597,0.08848,0.01273,2.999,3.403,6.784,1.419,0.2342,1.725,0.8825,0.7342,0.2286,0.1201,0.2529,3.957,7.721,39.81,8.262,5.074,0.4324,2.382,0.8714629964473787,2.2473181248795537,0.8744441666618162,2.130238423878918
66,0.8781,1.813,1.631,1.282,1.516,1.427,16.2,11.1,3.295,3.625,1.525,2.001,1.149,1.174,0.7751,2.18,11.38,13.82,3.721,4.27,3.148,2.884,1.272,0.568,0.4841,1.25,0.5594,0.5519,3.136,2.809,0.9285,2.976,2.487,3.598,1.685,1.408,1.714,2.798,2.481,1.013,10.01,1.358,3.717,3.695,1.137,0.5092,0.2602,0.1641,0.1151,0.07592,0.005022,0.002744,3.258,5.877,3.434,3.731,0.9475,0.7425,1.259,0.2744,1.749,3.232,2.283,1.327,7.549,10.43,10.1,3.916,2.032,1.184,0.5065,1.157,0.3149,0.5609,0.6424,1.391,6.493,4.704,4.187,7.043,1.418,0.8813,1.756,1.267,1.449,1.012,0.4759,2.296,13.79,28.67,6.068,1.412,1.195,0.649,0.5377,0.4098,1.167,1.417,10.2,4.038,1.554,1.521,1.384,0.4597,0.2111,0.05836,2.095,3.181,5.828,2.014,0.7443,1.788,1.432,0.9711,0.3303,0.188,0.3826,3.323,6.341,30.27,9.607,5.398,2.391,2.259,0.8443081351184147,-4.189717190210061,0.870513741282644,2.3444830030651644
67,0.7442,1.493,2.769,1.093,2.375,1.008,21.64,13.31,2.301,3.055,1.722,1.596,2.088,1.009,0.8417,3.55,15.13,16.15,2.647,3.706,2.828,2.212,0.8108,0.4723,0.7078,2.017,0.5332,1.36,4.508,3.308,0.4767,3.059,3.531,3.737,0.6769,1.654,2.277,4.279,1.96,0.9573,13.09,0.6413,5.283,3.301,0.3426,0.3224,0.2278,0.1556,0.09468,0.05781,0.009487,0.01252,6.097,7.911,2.87,3.029,0.291,0.4302,0.8732,0.2204,3.392,3.65,2.099,2.078,9.447,15.89,10.17,2.922,1.661,0.9316,0.2856,0.8465,0.3525,0.9208,1.12,2.136,10.05,3.679,4.937,6.563,0.6226,0.6526,2.428,1.771,1.178,1.048,0.6073,3.889,20.22,33.18,5.289,0.2776,1.358,0.403,0.4351,0.5999,1.884,1.311,14.46,2.126,0.6269,1.6,1.193,0.2416,0.1722,0.07648,4.128,3.547,6.875,1.59,0.4505,2.422,0.9636,0.6671,0.2549,0.2079,0.6418,5.192,9.348,38.34,8.669,4.984,0.4894,2.817,0.8739803326393177,10.141977500481788,0.8792685754684615,2.1092754246699714
69,0.6779,1.143,1.689,1.078,1.317,1.158,16.93,9.507,2.758,2.091,1.353,1.457,1.227,1.095,0.8175,1.932,13.12,12.49,1.426,3.313,1.819,1.792,0.9457,0.8505,0.8904,1.253,0.49,0.7029,2.585,1.914,0.7235,1.953,2.269,2.653,1.061,1.175,1.603,2.221,1.318,0.8635,11.1,0.6179,1.694,2.361,0.901,0.8874,0.6927,0.5967,0.5105,0.4305,0.03242,0.009485,1.85,3.168,1.281,2.521,0.8652,0.8431,0.98,0.5774,1.401,2.292,1.321,0.8467,7.747,10.22,10.52,2.576,1.308,1.115,0.759,1.001,0.7551,0.7805,0.6007,1.158,6.56,3.513,4.058,6.938,0.9777,0.9644,1.412,1.245,1.164,0.9743,0.6407,2.058,17.19,32.89,4.896,0.8121,1.038,0.8195,0.7463,0.7755,1.104,1.087,9.727,2.633,1.523,1.357,1.168,0.761,0.6409,0.1219,1.423,1.718,4.036,1.117,0.8299,1.4,1.067,0.9039,0.7078,0.6315,0.7102,1.647,4.604,33.73,5.845,3.802,1.476,1.891,0.8635681159504607,-13.442665976103296,0.8782013393809118,2.1946843486604264
70,0.4162,0.7247,2.993,1.21,2.692,1.088,21.6,13.13,2.528,3.341,1.88,1.643,2.339,1.22,1.12,3.788,15.31,16.31,2.915,3.949,2.988,1.953,0.5263,0.431,0.9316,2.376,0.6627,1.398,4.964,3.691,0.5776,3.408,3.764,3.828,0.4642,1.276,2.349,4.655,2.36,0.9706,13.27,0.6408,5.497,3.659,0.3621,0.3512,0.2555,0.1883,0.1417,0.1026,0.01686,0.01677,6.295,8.271,3.179,3.399,0.3105,0.319,0.4977,0.2447,3.656,3.956,2.492,2.035,9.268,15.81,9.974,3.085,1.843,1.041,0.2765,0.5106,0.5119,1.099,1.225,2.535,10.43,4.051,5.323,6.604,0.6418,0.7631,2.48,1.945,1.338,1.181,0.9333,4.162,20.3,32.83,5.52,0.2779,1.254,0.373,0.3476,0.844,2.306,1.522,14.83,2.222,0.9499,1.758,1.22,0.252,0.1947,0.09936,4.348,4.095,7.303,1.859,0.4814,2.49,0.7579,0.3988,0.2714,0.2496,0.8299,5.478,9.32,37.85,9.045,5.329,0.6684,3.0,0.866069421418687,13.421104740797837,0.8736653921126668,2.1744729060463914
