 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
   365    12    31  2023      54      54  hru54                  0.986   70311.961       0.000     125.097      18.149       0.000       0.000       0.000       0.000       0.000     254.563       5.179      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      55      55  hru55                  1.036    4045.813    8012.261     395.388      17.552       0.000       0.000       2.412      16.173       0.000       0.000       3.227       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      56      56  hru56                  0.986   70311.961       0.000     125.097      18.149       0.000       0.000       0.000       0.000       0.000     254.563       5.181      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      57      57  hru57                  0.986   70312.016       0.000     125.098      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.197      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      58      58  hru58                  0.995    3617.595    7670.329     378.551      17.548       0.000       0.000       2.021      18.036       0.000       0.000       6.303       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      59      59  hru59                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.215      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      60      60  hru60                  1.036    4080.286    8063.227     397.896      17.553       0.000       0.000       2.412      15.331       0.000       0.000       2.753       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      61      61  hru61                  0.986   70312.031       0.000     125.098      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.201      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      62      62  hru62                  1.036    4031.647    7988.952     394.228      17.553       0.000       0.000       2.412      15.953       0.000       0.000       2.546       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      63      63  hru63                  0.986   70312.039       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.215      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      64      64  hru64                  1.036    4048.068    8017.800     395.654      17.552       0.000       0.000       2.412      16.065       0.000       0.000       3.162       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      65      65  hru65                  1.036    4054.782    8022.339     395.884      17.552       0.000       0.000       2.412      15.717       0.000       0.000       2.886       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      66      66  hru66                  0.986   70312.000       0.000     125.096      18.149       0.000       0.000       0.000       0.000       0.000     254.564       5.122      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      67      67  hru67                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.216      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      68      68  hru68                  1.036    4051.382    8017.861     395.665      17.552       0.000       0.000       2.412      15.796       0.000       0.000       2.917       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      69      69  hru69                  1.036    4044.893    8013.163     395.429      17.552       0.000       0.000       2.412      15.976       0.000       0.000       3.061       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      70      70  hru70                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.216      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      71      71  hru71                  1.036    4048.072    8017.797     395.654      17.552       0.000       0.000       2.412      16.063       0.000       0.000       3.160       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      72      72  hru72                  0.986   70311.953       0.000     125.096      18.149       0.000       0.000       0.000       0.000       0.000     254.563       5.173      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      73      73  hru73                  0.995    3592.485    7646.763     377.370      17.550       0.000       0.000       2.021      19.192       0.000       0.000       6.703       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      74      74  hru74                  0.986   70312.000       0.000     125.098      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.199      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      75      75  hru75                  0.986   70312.023       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.207      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      76      76  hru76                  0.995    3950.782    8386.400     413.786      17.555       0.000       0.000       2.021      12.788       0.000       0.000       6.496       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      77      77  hru77                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.564       5.212      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
