 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   366    12    31  2016      44      44  hru44                259.710       0.000       0.000    1215.203       0.000    1215.203       0.000    1190.648       4.011     233.881     952.756    2430.407       0.000       8.240      29.975      18.800      10.011       0.000       0.000       0.000    1199.719       0.000    2163.865       0.000       0.000       0.000    2430.407       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      21.735       0.000       0.000       0.000       0.000
   366    12    31  2016      45      45  hru45                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.000       0.000       0.000
   366    12    31  2016      46      46  hru46                259.710       0.000       0.000      41.212       0.000      41.212       0.000     193.218       0.000       0.000     193.218      82.424       0.000      17.143      42.423      13.385       4.478       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000      82.424       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.280       0.000       0.000       0.000       0.000
   366    12    31  2016      47      47  hru47                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.000       0.000       0.000
   366    12    31  2016      48      48  hru48                259.710       0.000       0.000      88.894       0.000      88.894       0.000     155.121       0.000       0.000     155.121     177.787       0.000      12.634      28.330      11.357       3.248       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000     177.787       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      15.696       0.000       0.000       0.000       0.000
   366    12    31  2016      49      49  hru49                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.000       0.000       0.000
   366    12    31  2016      50      50  hru50                259.710       0.000       0.000      69.565       0.000      69.565       0.000     168.828       0.000       0.000     168.828     139.129       0.000      14.009      35.327      12.385       3.854       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000     139.129       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      21.318       0.000       0.000       0.000       0.000
   366    12    31  2016      51      51  hru51                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.000       0.000       0.000
   366    12    31  2016      52      52  hru52                259.710       0.000       0.000      41.389       0.000      41.389       0.000     193.127       0.000       0.000     193.127      82.778       0.000      17.126      42.321      13.374       4.472       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000      82.778       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      25.195       0.000       0.000       0.000       0.000
   366    12    31  2016      53      53  hru53                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.000       0.000       0.000
   366    12    31  2016      54      54  hru54                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.402      11.986       5.113       0.000       0.000       0.000    1199.723       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.145       0.000       0.000
   366    12    31  2016      55      55  hru55                259.710       0.000       0.000      42.001       0.000      42.001       0.000     192.799       0.000       0.000     192.799      84.002       0.000      17.058      41.969      13.335       4.453       0.000       0.000       0.000    1199.720       0.000       0.000       0.000       0.000       0.000      84.002       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      24.910       0.000       0.000       0.000       0.000
   366    12    31  2016      56      56  hru56                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.402      11.986       5.113       0.000       0.000       0.000    1199.723       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.138       0.000       0.000
   366    12    31  2016      57      57  hru57                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.721       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.067       0.000       0.000
   366    12    31  2016      58      58  hru58                259.710       0.000       0.000    1213.093       0.000    1213.093       0.000    1167.147       4.010     226.014     937.124    2426.186       0.000       7.125      28.821      17.477       9.655       0.000       0.000       0.000    1199.719       0.000    2138.216       0.000       0.000       0.000    2426.186       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      21.696       0.000       0.000       0.000       0.000
   366    12    31  2016      59      59  hru59                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.000       0.000       0.000
   366    12    31  2016      60      60  hru60                259.710       0.000       0.000      65.313       0.000      65.313       0.000     172.027       0.000       0.000     172.027     130.627       0.000      14.211      36.582      12.541       3.938       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000     130.627       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      22.370       0.000       0.000       0.000       0.000
