 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    365    12    31  2022     38       0  rtu380               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.086      37.627     418.506       0.953      44.307      67.016      51.398      39.201      61.419       8.658       0.000       0.000       0.000    1162.944       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      41.715       0.599       0.000       0.000
    365    12    31  2022     39       0  rtu390               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      28.046       0.375       0.000       0.000
    365    12    31  2022     40       0  rtu400               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      78.893       0.019       0.000       0.000
    365    12    31  2022     41       0  rtu410               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.939       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      39.704       0.284       0.000       0.000
    365    12    31  2022     42       0  rtu420               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      34.113       0.321       0.000       0.000
    365    12    31  2022     43       0  rtu430               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.088      37.627     418.507       0.953      44.307      67.016      51.398      39.200      61.419       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      80.403       0.000       0.000       0.000
    365    12    31  2022     44       0  rtu440               501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.201      61.419       8.658       0.000       0.000       0.000    1162.940       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      45.437       0.314       0.000       0.000
    365    12    31  2022     45       0  rtu450               501.151       0.000       0.000    1499.955       0.000    1499.955       0.000    1116.207       4.934     198.145     913.129    2999.911       0.000       3.797       6.946      14.689      10.092       0.000       0.000       0.000    1162.947       0.000    2110.525       0.000       0.000       0.000    2999.911       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.448       0.000       0.000       0.000       0.000
    365    12    31  2022     46       0  rtu460               501.151       0.000       0.000      44.307       0.001      44.308       1.494     457.086      37.627     418.505       0.953      44.307      67.016      51.398      39.201      61.419       8.658       0.000       0.000       0.000    1162.941       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      -1.736      42.919       1.188       0.000       0.000
    365    12    31  2022     47       0  rtu470               501.151       0.000       0.000      44.307       0.001      44.307       1.494     457.086      37.627     418.506       0.953      44.307      67.016      51.398      39.201      61.419       8.658       0.000       0.000       0.000    1162.941       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      -1.736      58.770       0.696       0.000       0.000
